t,h,w,c
0.0778977897789779,1.1533440304892628e-05,5.962864618741966e-07,7.772456853150997e-17
0.0779077907790779,1.15334403048934e-05,5.962864618871911e-07,7.772456853150997e-17
0.07791779177917792,1.1533440304918264e-05,5.962864618871615e-07,7.772456853150997e-17
0.07792779277927793,1.15334403049217e-05,5.962864618956893e-07,7.772456853150997e-17
0.07793779377937794,1.1533440304928717e-05,5.962864619021396e-07,7.772456853150997e-17
0.07794779477947796,1.1533440304966011e-05,5.962864619022347e-07,7.772456853150997e-17
0.07795779577957795,1.153344030497731e-05,5.962864618829985e-07,7.772456853150997e-17
0.07796779677967797,1.1533440304980836e-05,5.962864619248821e-07,7.772456853150997e-17
0.07797779777977798,1.1533440305002407e-05,5.962864619576757e-07,7.772456853150997e-17
0.07798779877987799,1.1533440305001307e-05,5.962864619853777e-07,7.772456853150997e-17
0.077997799779978,1.1533440305005407e-05,5.962864619825981e-07,7.772456853150997e-17
0.078007800780078,1.1533440304972827e-05,5.962864619774675e-07,7.772456853150997e-17
0.07801780178017802,1.1533440304995537e-05,5.962864620177009e-07,7.772456853150997e-17
0.07802780278027803,1.1533440305008102e-05,5.962864620310777e-07,7.772456853150997e-17
0.07803780378037804,1.1533440305023938e-05,5.962864620341502e-07,7.772456853150997e-17
0.07804780478047806,1.1533440305034059e-05,5.962864620395107e-07,7.772456853150997e-17
0.07805780578057805,1.1533440305083986e-05,5.962864620264084e-07,7.772456853150997e-17
0.07806780678067807,1.153344030510633e-05,5.962864620701281e-07,7.772456853150997e-17
0.07807780778077808,1.1533440305110553e-05,5.962864620870364e-07,7.772456853150997e-17
0.07808780878087809,1.1533440305129142e-05,5.962864621229638e-07,7.772456853150997e-17
0.0780978097809781,1.1533440305159338e-05,5.962864621581838e-07,7.772456853150997e-17
0.0781078107810781,1.1533440305131659e-05,5.962864622085501e-07,7.772456853150997e-17
0.07811781178117812,1.1533440305077384e-05,5.96286462225376e-07,7.772456853150997e-17
0.07812781278127813,1.1533440305154305e-05,5.96286462251998e-07,7.772456853150997e-17
0.07813781378137814,1.1533440305204792e-05,5.962864622402494e-07,7.772456853150997e-17
0.07814781478147816,1.1533440305173834e-05,5.962864622630957e-07,7.772456853150997e-17
0.07815781578157815,1.1533440305156677e-05,5.962864622979159e-07,7.772456853150997e-17
0.07816781678167817,1.1533440305199423e-05,5.962864623111355e-07,7.772456853150997e-17
0.07817781778177818,1.1533440305227945e-05,5.962864623452173e-07,7.772456853150997e-17
0.0781878187818782,1.1533440305269722e-05,5.962864623657327e-07,7.772456853150997e-17
0.0781978197819782,1.1533440305282466e-05,5.962864623682417e-07,7.772456853150997e-17
0.0782078207820782,1.1533440305337856e-05,5.962864623900694e-07,7.772456853150997e-17
0.07821782178217822,1.1533440305364398e-05,5.962864623669691e-07,7.772456853150997e-17
