t,h,w,c
0.00044,0.025442360000002075,0.02758856000000979,0.02461431999999846
0.00045000000000000004,0.019928720000011068,0.027083320000011644,0.03514952000000694
0.00046,0.03453380000000563,0.030504920000007655,0.022888160000002294
0.00047000000000000004,0.036850799999999996,0.019247600000002318,0.024684319999995014
0.00048000000000000007,0.02867024000000627,0.03564832000000666,0.03624499999999926
0.0004900000000000001,0.037463600000000506,0.03792492000001186,0.01900967999999929
0.0005,0.03416887999999473,0.021771120000000217,0.03234195999999999
0.00051,0.027197360000002176,0.03150548000000054,0.02728412000000563
0.0005200000000000001,0.03206556000000123,0.03603471999999989,0.035725240000006264
0.0005300000000000001,0.031059520000007126,0.03512140000000584,0.03643436000000588
0.00054,0.02282436000000559,0.036426839999995186,0.03379327999999936
0.00055,0.05024995999999654,0.03981832000000064,0.036067999999995305
0.0005600000000000001,0.03671231999999608,0.03555776000000394,0.0314049600000059
0.0005700000000000001,0.027369799999996267,0.037514560000006726,0.024347759999994226
0.00058,0.04126924000000782,0.04247712000001197,0.028877280000006215
0.00059,0.02867015999999964,0.04808200000000722,0.02193500000000555
0.0006000000000000001,0.03484931999999628,0.046333200000011655,0.04185932000000134
0.0006100000000000001,0.040439319999996635,0.03596012000000647,0.02599124000000464
0.00062,0.03742536000000604,0.04853227999999688,0.02937032000000701
0.00063,0.03802352000000137,0.02109023999999959,0.029377000000001326
0.00064,0.02966056000001059,0.02283195999998919,0.03216592000001184
0.0006500000000000001,0.022276200000001297,0.05710727999999751,0.0264561999999957
0.0006600000000000001,0.026494800000000495,0.025947640000006177,0.023613360000004635
0.00067,0.027461240000005584,0.034861800000001365,0.03207320000000105
0.00068,0.02697644000000544,0.04215211999999902,0.02436899999999288
0.0006900000000000001,0.023331640000004632,0.026749520000006608,0.025638799999998633
0.0007000000000000001,0.04436323999999551,0.021955400000005048,0.02332724000000556
0.00071,0.03386935999999416,0.03643852000000635,0.02448499999999477
0.00072,0.03131083999999416,0.02575608000000596,0.03295424000000727
0.0007300000000000001,0.025748559999996437,0.0285394799999998,0.02447920000000475
0.0007400000000000001,0.03323004000000475,0.025149560000006635,0.017959719999999024
0.00075,0.027169119999999762,0.042888120000008106,0.03225187999999486
0.00076,0.04392336000000289,0.01878212000001057,0.02588847999999322
0.0007700000000000001,0.028332199999997153,0.041719360000001836,0.04116155999999472
0.0007800000000000001,0.03377923999999578,0.014373080000004658,0.03208304000000643
0.00079,0.040809999999994316,0.024165840000006107,0.02985616000000576
0.0008,0.04117383999999412,0.023504519999999866,0.026475040000006386
0.0008100000000000001,0.030936079999995515,0.024458320000007302,0.035166519999999375
0.0008200000000000001,0.020325999999994376,0.0395285600000068,0.03487543999999897
0.0008300000000000001,0.03444395999998922,0.04141740000000021,0.03709628000000089
0.00084,0.0239389599999951,0.019861360000000033,0.0304496800000016
0.0008500000000000001,0.042039320000007624,0.019480320000005585,0.03035080000000566
0.0008600000000000001,0.023542159999999968,0.016945400000011403,0.024580800000006196
0.0008700000000000001,0.03860143999999536,0.03334632000000581,0.01250308000000118
0.00088,0.02289715999999579,0.029524760000005923,0.038954800000000275
0.0008900000000000001,0.027096760000000733,0.025088120000005987,0.03142267999999541
0.0009000000000000001,0.03854836000000093,0.026864640000002018,0.04131343999999504
0.0009100000000000001,0.039113559999995814,0.03507028000000448,0.0372887999999967
0.00092,0.043909959999996244,0.04070824000000246,0.03796660000000039
0.00093,0.0453398400000068,0.02646880000001191,0.03777139999999601
0.0009400000000000001,0.04708812000000656,0.03476676000000167,0.031450840000006426
0.0009500000000000001,0.02678819999999723,0.028195679999993322,0.025869839999993885
0.0009600000000000001,0.025758399999996386,0.032045999999999165,0.03371583999998897
0.00097,0.02771280000000139,0.025174480000005366,0.026189839999989705
0.0009800000000000002,0.025214640000000434,0.021056360000005665,0.030508680000001436
0.00099,0.031349279999989745,0.028753240000004756,0.021466880000005403
0.001,0.040839200000000596,0.03684860000000146,0.0416768400000007
0.00101,0.0424956400000108,0.033608079999993594,0.023403760000007014
0.00102,0.043304959999996694,0.035499159999995165,0.03853679999999996
0.00103,0.024284760000010418,0.03858564000000044,0.03308535999999409
0.0010400000000000001,0.01840556000000063,0.035864199999989986,0.0368771199999906
0.0010500000000000002,0.01484451999999999,0.014973479999996805,0.033350759999994206
0.0010600000000000002,0.030570280000006583,0.041545680000001355,0.029326919999989307
0.00107,0.0387305199999965,0.04017343999999001,0.04251940000000123
0.00108,0.032771519999993864,0.0245117999999952,0.02626555999998919
0.00109,0.02992132000000762,0.048746639999990606,0.020112239999988953
0.0011,0.021328360000010326,0.03257019999999002,0.036542799999996906
0.00111,0.022371840000005003,0.04007804000000035,0.032351079999996604
0.0011200000000000001,0.03228816000000804,0.06293935999999077,0.035729840000008166
0.0011300000000000001,0.027653839999994673,0.05373979999999053,0.02388707999999437
0.0011400000000000002,0.028130280000009823,0.04000655999999567,0.019700720000005924
0.0011500000000000002,0.028511679999994134,0.029676160000001017,0.029480240000000175
0.00116,0.030407520000007272,0.03988836000000226,0.040065319999996914
0.00117,0.03310452000000175,0.039125280000001275,0.03775628000000516
0.00118,0.021860279999995885,0.02840980000000035,0.030779039999994737
0.00119,0.031825520000001536,0.040462000000002336,0.018773319999999323
0.0012000000000000001,0.027349000000003676,0.01562567999999504,0.030177079999989753
0.0012100000000000001,0.028928719999999592,0.03386992000000259,0.050035040000000655
0.0012200000000000002,0.02678564000000103,0.01668267999999415,0.026897680000000045
0.0012300000000000002,0.029455839999996448,0.02530711999999383,0.03764707999999976
0.00124,0.038723399999999464,0.0187159599999893,0.03675188000000803
0.00125,0.02662299999999473,0.028239039999993214,0.03190072000000587
0.00126,0.029586759999990317,0.022498679999995594,0.043015680000006995
0.00127,0.023264360000001528,0.03718596000000051,0.0331725600000004
0.00128,0.026960799999997113,0.036626160000001996,0.03331043999999534
0.0012900000000000001,0.043795879999997005,0.03709988000000622,0.045884079999996066
0.0013000000000000002,0.04681044000000188,0.025446080000006047,0.051722040000001246
0.0013100000000000002,0.04363336000000612,0.02370832000000518,0.03490675999999976
0.0013200000000000002,0.04078628000000622,0.03154095999999756,0.019811560000007573
0.00133,0.03738583999999494,0.025544400000001327,0.031485039999995294
0.00134,0.030486320000005347,0.022411400000001993,0.022036400000001823
0.00135,0.03129908000000674,0.039428720000007175,0.02009300000000999
0.00136,0.03706348000001169,0.016978600000005062,0.042498959999999635
0.0013700000000000001,0.01497144000000086,0.01561648000000013,0.028758400000005034
0.0013800000000000002,0.0235144000000009,0.045781760000001816,0.03949172000000537
0.0013900000000000002,0.02485224000000362,0.028116079999995658,0.04661471999999672
0.0014000000000000002,0.03864800000000639,0.022228639999998627,0.0426551200000059
0.00141,0.04514584000000683,0.02042883999999463,0.03716155999999463
0.00142,0.03627364000000515,0.04183892000000274,0.021952639999993688
0.00143,0.024604960000005394,0.02385719999999577,0.024864440000001046
0.00144,0.03126532000000466,0.03420212000000036,0.033004879999989245
0.0014500000000000001,0.040678560000001404,0.023730600000005413,0.03240251999999673
0.0014600000000000001,0.03345756000000686,0.02602020000000075,0.043087279999995856
0.0014700000000000002,0.033817080000007556,0.03040855999999601,0.03863271999999511
0.0014800000000000002,0.02854588000000478,0.03517291999999588,0.025588360000001295
0.0014900000000000002,0.04237116000000243,0.041720680000005575,0.02550444000000467
0.0015,0.02749095999999376,0.024801879999993236,0.021297879999990967
0.00151,0.02041556000000543,0.03210316000000177,0.01920927999998966
0.00152,0.022813479999999938,0.029465000000005463,0.03448240000000098
0.0015300000000000001,0.0306429600000076,0.02074435999999823,0.041468080000002176
0.0015400000000000001,0.017322880000011275,0.023612920000001182,0.047862399999996794
0.0015500000000000002,0.026909199999994974,0.015557039999992922,0.03078199999999112
0.0015600000000000002,0.025981959999993896,0.018059200000011155,0.023461320000007117
0.0015700000000000002,0.03050919999999971,0.02322703999999605,0.03224472000000582
0.00158,0.03520667999998996,0.029102840000011124,0.029486720000002922
0.00159,0.030958800000000616,0.04851796000000089,0.01595868000000107
0.0016,0.024056319999994493,0.03716591999999399,0.02817127999999928
0.00161,0.0314507999999998,0.020729800000000752,0.026708560000000475
0.0016200000000000001,0.025942599999989737,0.026104960000007442,0.022829640000006805
0.0016300000000000002,0.027520920000006843,0.0435139599999982,0.01917172000001153
0.0016400000000000002,0.03670756000000373,0.027476440000002527,0.029760640000002597
0.0016500000000000002,0.04284067999999536,0.031763239999996036,0.03015540000000984
0.0016600000000000002,0.035019160000006,0.036808239999996696,0.031445599999999345
0.00167,0.04301651999999605,0.04868703999999773,0.025914960000005698
0.00168,0.031200199999993572,0.04310660000000781,0.02681340000000473
0.00169,0.017991239999998337,0.04022123999999469,0.019822360000006086
0.0017000000000000001,0.03748840000000479,0.03880923999999582,0.01718732000000149
0.0017100000000000001,0.03251288000000492,0.033718039999995265,0.03173460000001085
0.0017200000000000002,0.0335123600000066,0.036544000000006724,0.0329248400000066
0.0017300000000000002,0.01932599999999602,0.03706375999999537,0.035714800000001885
0.0017400000000000002,0.02184640000000569,0.029862440000006277,0.036525360000007376
0.00175,0.03379608000000703,0.026930879999999692,0.029494360000005757
0.00176,0.03131447999999373,0.023855120000011467,0.02689979999999318
0.00177,0.028811199999989833,0.028459200000000406,0.03444567999999634
0.0017800000000000001,0.01884983999998891,0.0337560400000066,0.025250920000006925
0.0017900000000000001,0.020465439999999495,0.03052792000001072,0.026489199999996223
0.0018000000000000002,0.03214560000000807,0.028722800000006765,0.03590767999999771
0.0018100000000000002,0.03269175999999949,0.022069000000005386,0.020582920000005236
0.0018200000000000002,0.025667519999995152,0.027424520000002586,0.03477796000001186
0.0018300000000000002,0.026200880000010706,0.036949120000011715,0.02917844000000448
0.00184,0.02497512000000426,0.034106040000005396,0.025840760000000924
0.00185,0.02731936000000069,0.03919203999999649,0.03294680000000677
0.00186,0.03161875999999377,0.02253560000000649,0.021068839999994975
0.0018700000000000001,0.043286640000005996,0.020311800000007152,0.020098279999999566
0.0018800000000000002,0.05090479999999575,0.03975028000000089,0.03806171999999985
0.0018900000000000002,0.03213904000000561,0.02520635999999553,0.039588680000006066
0.0019000000000000002,0.039011640000001145,0.02504943999999426,0.02616316000000991
0.0019100000000000002,0.016012520000001088,0.026688679999989032,0.051561120000001716
0.0019200000000000003,0.03110064000000091,0.03371163999999991,0.04402416000000775
0.00193,0.0382411999999936,0.02406728000000268,0.021873839999999384
0.00194,0.03366799999999559,0.026113440000000283,0.036105640000011645
0.0019500000000000001,0.02379811999999994,0.02991872000000108,0.037968799999995424
0.0019600000000000004,0.03261023999999727,0.027729679999994816,0.03921872000000473
0.00197,0.03156955999999506,0.02042803999999494,0.022914760000004388
0.00198,0.022469240000005216,0.031505439999995215,0.027772160000006478
0.00199,0.043257680000007945,0.026534719999996865,0.030113639999999824
0.002,0.049272920000007395,0.03328564000000122,0.0245047999999947
0.00201,0.01672296000000607,0.03091920000000141,0.03806680000000257
0.00202,0.02448928000000517,0.03285535999999452,0.03277028000000804
0.00203,0.0554782799999942,0.030301080000000546,0.028772359999999542
0.00204,0.052257399999997095,0.044747480000006376,0.028572880000006313
0.00205,0.03705411999999688,0.01954187999999574,0.0346681200000016
0.00206,0.029839880000011493,0.026291560000003888,0.03132967999999549
0.0020700000000000002,0.01990716000000545,0.03408568000000125,0.03458275999999451
0.0020800000000000003,0.03686976000000766,0.017248159999999516,0.021087479999994056
0.0020900000000000003,0.04562472000000214,0.018906560000000027,0.034037519999994194
0.0021000000000000003,0.03732564000000107,0.022074440000001,0.04125359999999883
0.0021100000000000003,0.029501399999994397,0.018857720000001486,0.03169443999999984
0.0021200000000000004,0.022983200000005876,0.03166279999999155,0.01798979999999728
0.0021300000000000004,0.0213954399999993,0.026145079999991355,0.018476960000006183
0.00214,0.04931727999999381,0.02941628000000165,0.020290359999990543
0.00215,0.045283520000002075,0.021906400000005783,0.03186535999999092
0.00216,0.022228640000000573,0.0271040799999912,0.0278069599999912
0.00217,0.03480439999999738,0.04244659999999003,0.04470371999999887
0.00218,0.02110111999999775,0.0441249999999898,0.025639240000001
0.00219,0.026714680000001448,0.026765999999989267,0.03926536000000507
0.0022,0.028773559999996864,0.039607040000007455,0.023860320000006045
0.00221,0.020894320000005233,0.024885280000003698,0.013570199999999265
0.00222,0.03271187999999583,0.029864759999996052,0.03318624000000222
0.00223,0.024550240000000615,0.019532000000001264,0.03086575999999675
0.0022400000000000002,0.031924519999994384,0.031108039999997037,0.01576632000000536
0.0022500000000000003,0.02892407999999984,0.017223200000000657,0.02192399999999568
0.0022600000000000003,0.04327443999999611,0.01756704000001058,0.041335600000007515
0.0022700000000000003,0.03753235999999545,0.02224564000000576,0.0272447600000065
0.0022800000000000003,0.047916320000007326,0.01786652000001131,0.04186120000000114
0.0022900000000000004,0.036207760000001504,0.026407000000006724,0.03858924000000563
0.0023000000000000004,0.03726987999999438,0.01955776000000338,0.03446608000000018
0.00231,0.032963919999999876,0.02092776000000057,0.025243839999996496
0.00232,0.02531267999999904,0.04911140000000293,0.02082472000000209
0.00233,0.02181588000000683,0.02776528000000009,0.039041320000007436
0.00234,0.02623519999999891,0.021081439999994546,0.032043119999999904
0.00235,0.038111719999994735,0.03612996000000071,0.024609240000004515
0.00236,0.01367183999999494,0.030652119999996903,0.022244560000001978
0.00237,0.03554528000000514,0.030149720000002173,0.023896439999999502
0.00238,0.032603959999996907,0.022363519999989933,0.021900319999996972
0.00239,0.023627599999995356,0.020441720000000302,0.03676003999999745
0.0024000000000000002,0.03307847999999484,0.02538187999999623,0.029059080000007568
0.0024100000000000002,0.031243160000000374,0.026506039999996345,0.025074759999994423
0.0024200000000000003,0.029240640000006302,0.02776204000000211,0.017725560000002437
0.0024300000000000003,0.03145500000001046,0.01994324000000586,0.015084519999995922
0.0024400000000000003,0.034670080000001255,0.0388268399999958,0.018096440000000873
0.0024500000000000004,0.022938080000000426,0.021871720000005476,0.022002440000002125
0.0024600000000000004,0.03168615999999544,0.027208919999995928,0.02004815999999916
0.0024700000000000004,0.032313719999996444,0.018857959999994817,0.030795119999996335
0.00248,0.02075687999999488,0.02643135999999417,0.024540760000000873
0.00249,0.025217200000010695,0.03812759999999344,0.024131560000006703
0.0025,0.03434404000000797,0.05360556000000125,0.020498760000005757
0.00251,0.028920840000007053,0.032250160000007036,0.04786708000000762
0.00252,0.021168720000005588,0.01666079999999066,0.033514640000006236
0.00253,0.03826772000000079,0.03374283999999489,0.03691232000000546
0.00254,0.029476559999995135,0.032963239999993475,0.02423004000000081
0.00255,0.03758551999999566,0.038837719999991104,0.02661004000000499
0.00256,0.019394240000001485,0.04710064000000092,0.027586479999997113
0.0025700000000000002,0.023118399999995147,0.038266279999995476,0.031101479999991567
0.0025800000000000003,0.029556799999995807,0.028266519999999757,0.025944440000001564
0.0025900000000000003,0.038991399999994056,0.032459679999993274,0.041120480000007335
0.0026000000000000003,0.021963999999989756,0.02067136000000118,0.0343413200000063
0.0026100000000000003,0.03838195999999639,0.034939440000006684,0.04241992000000268
0.0026200000000000004,0.03208931999999487,0.036360159999999704,0.044040760000002274
0.0026300000000000004,0.025740919999996153,0.032946040000001516,0.0484223600000019
0.0026400000000000004,0.028033759999994683,0.03486572000000188,0.034520880000001614
0.00265,0.025614280000000232,0.02598776000001188,0.02404424000000535
0.00266,0.037355279999995154,0.03484028000000742,0.02919216000001085
0.00267,0.03575835999999562,0.02089039999999973,0.018168120000000468
0.00268,0.037259640000001315,0.02216928000000112,0.012527599999992792
0.00269,0.033410840000009705,0.024650560000006445,0.025939679999995368
0.0027,0.025386480000006748,0.025478599999995775,0.04369867999999636
0.00271,0.01600904000001112,0.041344839999994255,0.0399686399999998
0.00272,0.034019959999999995,0.03301816000000067,0.015134080000000421
0.0027300000000000002,0.02087387999999971,0.03774604,0.018329759999994488
0.0027400000000000002,0.024588759999998874,0.039912400000006405,0.04514412000000248
0.0027500000000000003,0.03950456000000213,0.04259328000000626,0.025132120000002076
0.0027600000000000003,0.03561740000001148,0.05751803999999584,0.035437680000004516
0.0027700000000000003,0.026869280000011077,0.043227599999995404,0.027094080000001273
0.0027800000000000004,0.021647679999991086,0.036455839999995264,0.018659999999993727
0.0027900000000000004,0.018649399999994466,0.04264119999999622,0.0342869599999996
0.0028000000000000004,0.016573920000003784,0.03636119999999523,0.027644800000004088
0.0028100000000000004,0.028538040000000597,0.030599760000001322,0.02515036000000579
0.00282,0.042313920000007124,0.027092199999999757,0.02219084000000439
0.00283,0.029524880000006047,0.01282131999999417,0.02998040000000475
0.00284,0.02993736000000693,0.029160840000001232,0.034766519999999065
0.00285,0.01836139999999415,0.035715559999993866,0.0281102400000042
0.00286,0.011484759999999268,0.018717399999993743,0.034446039999994446
0.00287,0.031063280000003832,0.02784700000000066,0.038965040000002865
0.00288,0.024549000000005445,0.02990759999999682,0.037199160000011416
0.00289,0.014812599999990217,0.03315563999999702,0.024335440000005436
0.0029000000000000002,0.0277279999999965,0.027585680000006333,0.027642400000006586
0.0029100000000000003,0.02018628000000482,0.03449660000000571,0.02570784000001027
0.0029200000000000003,0.03130508000000068,0.02341016000000818,0.02537868000000631
0.0029300000000000003,0.02722483999999422,0.038752439999999506,0.03703432000000519
0.0029400000000000003,0.03135784000000581,0.03794980000000049,0.01726548000000167
0.0029500000000000004,0.042745040000003204,0.037100240000011546,0.02724832000000673
0.0029600000000000004,0.018644600000005868,0.023372320000011326,0.046587040000000565
0.0029700000000000004,0.028369999999994715,0.02627180000000607,0.038739560000006217
0.0029800000000000004,0.029567639999994854,0.04074044000000186,0.02044616000000631
0.00299,0.02391299999999983,0.03595724000000148,0.03995628000001184
0.003,0.022767639999994923,0.02847092000000026,0.048619880000011814
0.00301,0.034797480000000304,0.026979279999999276,0.03434492000001165
0.00302,0.04262943999999014,0.03142671999999687,0.03966268000000533
0.00303,0.0371216800000014,0.02200548000000575,0.037438840000001056
0.00304,0.02599819999999502,0.03694468000000686,0.0302824399999988
0.00305,0.03753195999999543,0.016525559999995915,0.032603720000000905
0.0030600000000000002,0.02264303999999923,0.014792800000006833,0.04833972000000531
0.0030700000000000002,0.03006091999999928,0.02528408000000183,0.03383612000001162
0.0030800000000000003,0.03131959999999715,0.030020360000000194,0.030238360000006723
0.0030900000000000003,0.02540679999999957,0.03137111999999906,0.026422919999989636
0.0031000000000000003,0.040293320000011776,0.01943131999999423,0.036973439999989845
0.0031100000000000004,0.033894440000000255,0.035417600000007037,0.016959079999994752
0.0031200000000000004,0.028055120000000454,0.02909660000000069,0.01835291999999886
0.0031300000000000004,0.04294400000000124,0.031672159999999366,0.02467711999999929
0.0031400000000000004,0.036316920000007524,0.022738199999989363,0.05894127999999771
0.0031500000000000005,0.025676199999998654,0.025504479999993054,0.026654480000000105
0.00316,0.03358607999999515,0.03274563999999373,0.021762759999993598
0.00317,0.027719679999996645,0.021967279999996227,0.018324559999990418
0.00318,0.02795447999999995,0.03378248000000152,0.02541491999999446
0.00319,0.030023920000007667,0.023075480000004537,0.030131359999999666
0.0032,0.043864960000002,0.029656560000005754,0.034310880000002826
0.00321,0.03060927999999934,0.050181319999996137,0.029056120000005178
0.00322,0.02961236000000048,0.02325787999999478,0.024972719999989824
0.0032300000000000002,0.02942695999999544,0.028321759999995602,0.03071547999999501
0.0032400000000000003,0.03653852000000116,0.04104876000000146,0.03343440000000029
0.0032500000000000003,0.04539588000000097,0.0293553199999951,0.020147240000009673
0.0032600000000000003,0.04111456000000077,0.026229799999995924,0.018298160000005805
0.0032700000000000003,0.03418496000000714,0.024446920000006686,0.03623508000000025
0.0032800000000000004,0.030435359999999467,0.038454040000002056,0.025062039999989634
0.0032900000000000004,0.03537623999999984,0.038552400000001534,0.040006719999989934
0.0033000000000000004,0.022228880000000558,0.026777080000000706,0.036206679999994926
0.0033100000000000004,0.04043427999998984,0.020472399999996796,0.02136523999999391
0.0033200000000000005,0.043692839999995854,0.029232399999999627,0.029916719999990123
0.00333,0.035628800000000016,0.02725123999999878,0.02823272000000705
0.00334,0.030667159999995763,0.02524655999998915,0.02487760000000733
0.00335,0.019690400000000233,0.016705000000001802,0.05352560000000166
0.00336,0.02109755999999583,0.03486344000000455,0.022275520000004812
0.00337,0.03935044000000678,0.023553600000005406,0.0266598800000079
0.00338,0.03148067999999566,0.02758776000000558,0.041015920000007776
0.0033900000000000002,0.03654404000000014,0.0392009599999939,0.02686459999999775
0.0034000000000000002,0.016272359999999233,0.023731000000008107,0.029964720000003053
0.0034100000000000003,0.027981479999993713,0.01984276000000586,0.02702524000000665
0.0034200000000000003,0.037942960000006236,0.02756015999999926,0.012132920000009303
0.0034300000000000003,0.022014519999995104,0.03571171999999446,0.030271679999999298
0.0034400000000000003,0.02579280000000483,0.026955519999996225,0.016745440000005784
0.0034500000000000004,0.036227640000001886,0.04973471999999799,0.02814279999999404
0.0034600000000000004,0.023194800000011524,0.023897879999989696,0.022216120000011764
0.0034700000000000004,0.03292919999999956,0.022625920000003925,0.03629008000000006
0.0034800000000000005,0.017188839999995525,0.033514959999996166,0.019626280000011063
0.0034900000000000005,0.038756920000002235,0.024900360000001422,0.027053680000007286
0.0035,0.01805332000000464,0.01887080000000087,0.03199680000001169
0.00351,0.04006748000000066,0.025051360000000644,0.025852520000005597
0.00352,0.02915660000000029,0.03881104000000153,0.05332080000000128
0.00353,0.012611160000004631,0.02289108000001092,0.03203708000000134
0.00354,0.013327280000005503,0.025685960000001843,0.025954200000006297
0.00355,0.04083500000000122,0.02299780000000114,0.02388608000000428
0.0035600000000000002,0.029059240000006363,0.028527520000004886,0.025611640000011083
0.0035700000000000003,0.04148288000000637,0.02988152000000558,0.03597336000000719
0.0035800000000000003,0.01657024000000601,0.03021960000000594,0.02984163999999445
0.0035900000000000003,0.04108692000000134,0.02347716000000624,0.04183911999999741
0.0036000000000000003,0.01656951999999571,0.04807076000000759,0.028202320000001082
0.0036100000000000004,0.028834719999999446,0.029641640000005666,0.035648639999997664
0.0036200000000000004,0.0258587599999891,0.031257280000007555,0.03952232000000657
0.0036300000000000004,0.04233244000000057,0.027705640000011637,0.03305660000000581
0.0036400000000000004,0.037674919999990036,0.033705640000011694,0.020546399999990174
0.0036500000000000005,0.025094120000003793,0.027484879999993758,0.038911760000004986
0.0036600000000000005,0.03566968000000626,0.009210719999994751,0.03698844000000558
0.00367,0.03264512000000723,0.03074972000000026,0.026777080000000758
0.00368,0.02586700000000602,0.043835839999994984,0.01920343999999518
0.00369,0.031313120000006175,0.024203119999992053,0.026314560000000077
0.0037,0.02498440000000536,0.032134399999997156,0.03934976000000143
0.00371,0.04687180000000722,0.017314119999995933,0.032787119999996804
0.00372,0.0323059200000061,0.02405324000000199,0.019871679999999326
0.0037300000000000002,0.014282200000001199,0.03252780000000034,0.022485639999997302
0.0037400000000000003,0.02877884000000762,0.02858811999998991,0.03542939999999265
0.0037500000000000003,0.028956840000007478,0.040985999999994575,0.024353999999991233
0.0037600000000000003,0.027812280000001542,0.03298619999999024,0.040748400000000656
0.0037700000000000003,0.02679036000001157,0.01932447999999396,0.01933475999999655
0.0037800000000000004,0.02797028000000765,0.03789899999999402,0.03508168000000627
0.0037900000000000004,0.030821720000008435,0.03488075999999617,0.04252136000000198
0.0038000000000000004,0.03282655999999702,0.026420360000001576,0.034583360000007744
0.0038100000000000005,0.01834908000000631,0.018717280000005367,0.03669208000000524
0.0038200000000000005,0.019399999999999917,0.02809491999999997,0.021399240000006377
0.0038300000000000005,0.03362239999999442,0.034027080000000064,0.046242480000007434
0.0038400000000000005,0.020766000000004222,0.025230679999993857,0.03392171999999617
0.00385,0.03337927999999592,0.03852007999999716,0.034063159999996685
0.00386,0.046487199999995725,0.026706800000007712,0.029659919999996273
0.00387,0.03152255999999447,0.032826520000007596,0.025704120000004486
0.00388,0.026344679999994427,0.013240200000005864,0.011408119999992828
0.0038900000000000002,0.032732360000011035,0.03559052000000412,0.022843120000002298
0.0039000000000000003,0.03444876000000315,0.027265240000007507,0.02508675999999114
0.00391,0.03274915999999574,0.03511563999999639,0.011828280000006866
0.003920000000000001,0.03262171999999641,0.016180399999993593,0.018528519999994483
0.00393,0.04305899999999642,0.018445559999998817,0.0354092800000019
0.00394,0.028666559999990047,0.03833400000000074,0.021883320000010583
0.00395,0.02235175999999511,0.027929839999989575,0.01936976000000491
0.00396,0.030953359999989872,0.024156959999999828,0.03339447999999482
0.0039700000000000004,0.03358352000000036,0.017389839999997186,0.030156639999997258
0.00398,0.013358600000000354,0.01828631999999989,0.015854880000005126
0.0039900000000000005,0.03502527999999536,0.03211875999999721,0.017650799999999328
0.004,0.030367799999995154,0.029594159999994287,0.0231531999999943
0.0040100000000000005,0.025062399999996484,0.033654199999999565,0.015402879999993804
0.00402,0.027031359999996694,0.03950627999999546,0.027772160000006395
0.004030000000000001,0.03113180000000058,0.03813172000000007,0.03002508000001169
