f,S
254.666666666667,6.722480560447276e-05
255.333333333333,3.817412221276265e-05
256,5.136870854274701e-05
256.666666666667,3.1161333401797e-05
257.333333333333,2.609516579983795e-05
258,3.875137173026015e-05
258.666666666667,3.965294381958759e-05
259.333333333333,5.690589121479678e-05
260,2.79579346440114e-05
260.666666666667,2.668103944732502e-05
261.333333333333,6.362734545124956e-05
262,3.260180352428079e-05
262.666666666667,2.492489510220153e-05
263.333333333333,3.913294983026655e-05
264,3.556132661469325e-05
264.666666666667,3.82028752403906e-05
265.333333333333,2.57248399650682e-05
266,2.9527795737589e-05
266.666666666667,3.932833377211011e-05
267.333333333333,2.889139533122116e-05
268,2.351577766154807e-05
268.666666666667,3.521275107589848e-05
269.333333333333,3.812546999893688e-05
270,3.605009594615773e-05
270.666666666667,1.955061895269719e-05
271.333333333333,3.43667017553156e-05
272,4.568358107987328e-05
272.666666666667,3.644456594013425e-05
273.333333333333,4.710921119084145e-05
274,2.900590453830705e-05
274.666666666667,4.507294676898137e-05
275.333333333333,3.55021446825091e-05
276,3.045063221502095e-05
276.666666666667,2.931733126559664e-05
277.333333333333,3.270725315440777e-05
278,3.799289051536261e-05
278.666666666667,3.002911862802413e-05
279.333333333333,2.826119250923965e-05
280,4.772072340027363e-05
280.666666666667,3.282389111529824e-05
281.333333333333,4.456340952942799e-05
282,4.840449232156866e-05
282.666666666667,3.153752550841359e-05
283.333333333333,3.739867987878511e-05
