f,S
394.666666666667,2.7792436504883038e-05
395.333333333333,2.7745550436364568e-05
396.0,2.769874384324875e-05
396.666666666667,2.7652016722442545e-05
397.333333333333,2.7605369069520467e-05
398.0,2.7558800878751097e-05
398.666666666667,2.7512312143082927e-05
399.333333333333,2.7465902854165808e-05
400.0,2.7419573002357103e-05
400.666666666667,2.737332257674787e-05
401.333333333333,2.7327151565163778e-05
402.0,2.728105995416623e-05
402.666666666667,2.7235047729083197e-05
403.333333333333,2.718911487401009e-05
404.0,2.7143261371805886e-05
404.666666666667,2.7097487204143228e-05
405.333333333333,2.705179235147487e-05
406.0,2.700617679307381e-05
406.666666666667,2.6960640507029182e-05
407.333333333333,2.691518347026168e-05
408.0,2.6869805658548477e-05
408.666666666667,2.682450704649028e-05
409.333333333333,2.6779287607579444e-05
410.0,2.6734147314166987e-05
410.666666666667,2.6689086137487298e-05
411.333333333333,2.6644104047677766e-05
412.0,2.659920101376991e-05
412.666666666667,2.655437700370901e-05
413.333333333333,2.6509631984368788e-05
414.0,2.646496592156128e-05
414.666666666667,2.642037878002345e-05
415.333333333333,2.6375870523478254e-05
416.0,2.6331441114574673e-05
416.666666666667,2.6287090514957848e-05
417.333333333333,2.6242818685255463e-05
418.0,2.6198625585082765e-05
418.666666666667,2.6154511173043127e-05
419.333333333333,2.6110475406783133e-05
420.0,2.606651824293819e-05
420.666666666667,2.6022639637192038e-05
421.333333333333,2.597883954426331e-05
422.0,2.593511791792384e-05
422.666666666667,2.5891474710998914e-05
423.333333333333,2.5847909875372035e-05
424.0,2.5804423362025235e-05
424.666666666667,2.576101512099917e-05
425.333333333333,2.571768510145978e-05
426.0,2.5674433251645326e-05
426.666666666667,2.5631259518928255e-05
427.333333333333,2.5588163849793166e-05
428.0,2.5545146189854445e-05
428.666666666667,2.5502206483864977e-05
429.333333333333,2.5459344675733465e-05
430.0,2.541656070850711e-05
430.666666666667,2.5373854524419035e-05
431.333333333333,2.5331226064857997e-05
432.0,2.5288675270398442e-05
432.666666666667,2.524620208080881e-05
433.333333333333,2.5203806435055624e-05
434.0,2.5161488271311782e-05
434.666666666667,2.5119247526960596e-05
435.333333333333,2.5077084138604084e-05
436.0,2.5034998042096204e-05
436.666666666667,2.4992989172504862e-05
437.333333333333,2.4951057464161812e-05
438.0,2.4909202850641468e-05
438.666666666667,2.4867425264801958e-05
439.333333333333,2.4825724638743464e-05
440.0,2.4784100903873756e-05
440.666666666667,2.4742553990866617e-05
441.333333333333,2.4701083829698337e-05
442.0,2.4659690349651202e-05
442.666666666667,2.4618373479304948e-05
443.333333333333,2.4577133146572664e-05
444.0,2.4535969278676014e-05
444.666666666667,2.4494881802184924e-05
445.333333333333,2.4453870642996894e-05
446.0,2.441293572636441e-05
446.666666666667,2.437207697688238e-05
447.333333333333,2.4331294318523188e-05
448.0,2.4290587674616184e-05
448.666666666667,2.424995696787463e-05
449.333333333333,2.420940212039102e-05
450.0,2.41689230536442e-05
450.666666666667,2.4128519688522007e-05
451.333333333333,2.408819194530873e-05
452.0,2.404793974369606e-05
452.666666666667,2.400776300280536e-05
453.333333333333,2.3967661641175238e-05
454.0,2.3927635576768458e-05
454.666666666667,2.38876847270092e-05
455.333333333333,2.3847809008743986e-05
456.0,2.3808008338282653e-05
456.666666666667,2.3768282631397263e-05
457.333333333333,2.3728631803309882e-05
458.0,2.368905576872921e-05
458.666666666667,2.3649554441834492e-05
459.333333333333,2.36101277362932e-05
460.0,2.357077556526735e-05
460.666666666667,2.3531497841397663e-05
461.333333333333,2.349229447685793e-05
462.0,2.345316538330219e-05
462.666666666667,2.341411047192251e-05
463.333333333333,2.3375129653418412e-05
464.0,2.333622283803584e-05
464.666666666666,2.3297389935529606e-05
465.333333333333,2.325863085521663e-05
466.0,2.3219945505949267e-05
466.666666666666,2.3181333796139316e-05
467.333333333333,2.314279563374954e-05
468.0,2.3104330926306748e-05
468.666666666666,2.3065939580918216e-05
469.333333333333,2.302762150425613e-05
470.0,2.2989376602577533e-05
470.666666666666,2.2951204781726472e-05
471.333333333333,2.2913105947143114e-05
472.0,2.2875080003858848e-05
472.666666666666,2.283712685651238e-05
473.333333333333,2.2799246409358656e-05
474.0,2.276143856625352e-05
474.666666666666,2.2723703230680017e-05
475.333333333333,2.2686040305757087e-05
476.0,2.2648449694217452e-05
