t,x
3.5900000000000003,-0.239651
3.591,0.106359
3.592,-0.058349
3.5930000000000004,0.303566
3.5940000000000003,0.072452
3.595,0.561736
3.596,-0.102386
3.5970000000000004,0.302066
3.5980000000000003,-0.010267
3.599,-0.194872
3.6,0.036761
3.6010000000000004,-0.272338
3.6020000000000003,0.099777
3.603,-0.005584
3.604,0.205504
3.605,0.076325
3.606,0.020794
3.607,-0.257204
3.608,-0.010918
3.609,0.064703
3.61,0.306489
3.611,0.112861
3.612,-0.000608
3.613,-0.03432
3.614,-0.057652
3.615,0.155721
3.616,0.13083
3.617,0.234055
3.618,0.492297
3.619,0.094563
3.62,-0.09037
3.621,0.10939
3.622,0.291163
3.623,-0.055706
3.624,0.022802
3.625,0.03239
3.626,0.277853
3.627,0.081405
3.628,-0.032412
3.629,0.113168
3.63,-0.11348
3.631,-0.367889
3.632,-0.150655
3.633000000000001,0.01427
3.634,0.216977
3.635,0.078593
3.636,0.200004
3.637000000000001,0.022781
3.638,0.01258
3.639,0.05744
3.64,0.15582
3.641000000000001,0.201762
3.642,0.202386
3.643,-0.338458
3.644,0.062334
3.645000000000001,0.136838
3.646,0.016149
3.647,0.12409
3.648,0.12778
3.649000000000001,0.070703
3.65,0.082651
3.651,-0.124786
3.652,0.012402
3.653000000000001,-0.102419
3.654,-0.347542
3.655,-0.307197
3.656,-0.262829
3.657000000000001,0.232291
3.658,0.08325
3.659,0.040525
3.66,-0.040913
3.661000000000001,-0.281279
3.662,-0.261793
3.663,-0.090192
3.664,0.070347
3.665000000000001,0.197581
3.666,0.029112
3.667,0.056155
3.668,-0.160282
3.669000000000001,-0.252938
3.67,0.408076
3.671,-0.014558
3.672,-0.172477
3.673000000000001,0.304056
3.674,0.046365
3.675,-0.010898
3.676,0.155809
3.677000000000001,-0.20233
3.678,0.54621
3.679,-0.097608
3.68,-0.052259
3.681000000000001,0.110017
3.682,0.05354
3.683,0.139374
3.684,0.158057
3.685000000000001,-0.198546
3.686,0.269453
3.687,-0.305627
3.688,-0.001276
3.689000000000001,-0.032461
3.69,0.399237
3.691,0.320298
3.692,0.294748
3.693000000000001,0.195296
3.694,0.126707
3.695,0.245363
3.696,0.374811
3.697000000000001,-0.090824
3.698,0.019947
3.699,-0.106454
3.7,-0.100626
3.701000000000001,-0.085975
3.702,-0.009104
3.703,0.261507
3.704,0.285816
3.705000000000001,-0.161507
3.706,-0.141097
3.707,-0.097211
3.708,0.085321
3.709000000000001,-0.131631
3.71,0.01934
3.711,-0.293236
3.712,0.167216
3.713000000000001,0.085143
3.714,-0.061041
3.715,0.057515
3.716,0.268988
3.717000000000001,0.133285
3.718,-0.423526
3.719,0.002188
3.72,0.054424
3.721,0.132664
3.722,-0.317583
3.723,0.229728
3.724,-0.209009
3.725,0.252377
3.726,0.186696
3.727,-0.473372
3.728,-0.156385
3.729,-0.038997
3.73,-0.025591
3.731,0.271795
3.732,-0.007916
3.733,0.321885
3.734,0.200295
3.735,0.104993
3.736,0.397786
3.737,0.262427
3.738,-0.443247
3.739,-0.214887
3.74,0.038879
3.741,0.081026
3.742,-0.064194
3.743,-0.115561
3.744,-0.194648
3.745,0.277374
3.746,-0.177744
3.747,0.186266
3.748,0.166375
3.749,0.246938
3.75,0.012494
3.751,-0.09042
3.752,0.131454
3.753,0.117562
3.754,-0.02521
3.755,0.265473
3.756,0.026206
3.757,-0.058058
3.758000000000001,0.185407
3.759,0.143236
3.76,-0.201722
3.761,0.238361
3.762000000000001,-0.09935
3.763,0.024377
3.764,0.25671
3.765,0.092939
3.766000000000001,0.267489
3.767,0.080094
3.768,-0.092135
3.769,0.026203
3.770000000000001,0.078123
3.771,0.414017
3.772,0.011288
3.773,-0.017083
3.774000000000001,-0.044948
3.775,0.188224
3.776,0.181188
3.777,-0.105426
3.778000000000001,0.380105
3.779,0.179586
3.78,-0.197095
3.781,-0.117849
3.782000000000001,0.177137
3.783,0.009885
3.784,-0.051846
3.785,-0.132543
3.786000000000001,0.220812
3.787,0.072357
3.788,-0.18654
3.789,-0.151836
3.790000000000001,-0.309844
3.791,-0.001145
3.792,-0.379566
3.793,-0.451829
3.794000000000001,-0.033253
3.795,0.057248
3.796,0.401996
3.797,0.201667
3.798000000000001,0.146431
3.799,0.294259
3.8,0.061378
3.801,0.196428
3.802000000000001,0.140196
3.803,0.330909
3.804,-0.104028
3.805,-0.342295
3.806000000000001,0.310847
3.807,-0.211454
3.808,-0.34109
3.809,-0.079246
3.810000000000001,-0.289212
3.811,0.114905
3.812,0.267256
3.813,-0.227184
3.814000000000001,0.334263
3.815,-0.076933
3.816,0.003867
3.817,0.021573
3.818000000000001,-0.147092
3.819,-0.009549
3.82,-0.059323
3.821,0.003682
3.822000000000001,0.121367
3.823,-0.338536
3.824,0.19095
3.825,-0.321991
3.826000000000001,0.067041
3.827,-0.180347
3.828,-0.059312
3.829,-0.145218
3.830000000000001,0.263739
3.831,-0.009303
3.832,-0.057451
3.833,-0.039386
3.834000000000001,0.252605
3.835,0.058312
3.836,-0.303035
3.837,-0.152775
3.838000000000001,0.12358
3.839,0.232514
3.84,0.096126
3.841,0.170756
3.842000000000001,0.226056
3.843,-0.523338
3.844,-0.190676
3.845,0.032433
3.846000000000001,0.055899
3.847,0.161548
3.848,0.118441
3.849,0.041736
3.850000000000001,-0.148442
3.851,-0.190439
3.852,0.028603
3.853,0.013197
3.854000000000001,-0.099084
3.855,0.107289
3.856,-0.135859
3.857,-0.090747
3.858,0.321519
3.859,0.343789
3.86,-0.194634
3.861,0.201177
3.862,0.235938
3.863,0.276153
3.864,0.137376
3.865,-0.219466
3.866,-0.122734
3.867,-0.113658
3.868,-0.00793
3.869,-0.039917
3.87,0.244859
3.871,-0.093943
3.872,0.343736
3.873,0.107474
3.874,0.094131
3.875,-0.226635
3.876,-0.28531
3.877,-0.038964
3.878,-0.039066
3.879,-0.582195
3.88,-0.049132
3.881,0.225943
3.882,0.044475
3.883000000000001,0.173338
3.884,0.105492
3.885,-0.344988
3.886,0.141578
3.887000000000001,-0.028184
3.888,0.104271
3.889,0.305026
3.89,-0.213823
3.891000000000001,0.074821
3.892,-0.172358
3.893,0.328773
3.894,-0.026902
3.895000000000001,-0.226786
3.896,0.18898
3.897,0.156106
3.898,0.060685
3.899000000000001,0.184681
3.9,-0.067826
3.901,0.073041
3.902,-0.000647
3.903000000000001,0.313823
3.904,-0.625634
3.905,-0.163472
3.906,-0.127774
3.907000000000001,0.154816
3.908,0.130422
3.909,0.417119
3.91,-0.152028
3.911000000000001,-0.013895
3.912,0.098025
3.913,0.157385
3.914,0.442557
3.915000000000001,0.326688
3.916,-0.446513
3.917,-0.016335
3.918,0.174438
3.919000000000001,-0.125847
3.92,0.032295
3.921,0.036137
3.922,-0.313735
3.923000000000001,-0.027874
3.924,-0.24479
3.925,0.161024
3.926,0.050902
3.927000000000001,0.167925
3.928,0.181241
3.929,-0.087303
3.93,-0.170877
3.931000000000001,0.370619
3.932,-0.113416
3.933,0.027815
3.934,-0.212875
3.935000000000001,0.038779
3.936,0.46215
3.937,-0.058139
3.938,-0.239885
3.939000000000001,0.036311
3.94,-0.082809
3.941,-0.382529
3.942,0.097159
3.943000000000001,0.016716
3.944,0.112015
3.945,0.010764
3.946,-0.005625
3.947000000000001,-0.118098
3.948,0.267038
3.949,0.115259
3.95,-0.130659
3.951000000000001,0.259802
3.952,0.023453
3.953,0.093551
3.954,0.176806
3.955000000000001,0.199416
3.956,-0.436829
3.957,-0.207669
3.958,-0.165963
3.959000000000001,-0.330904
3.96,-0.121364
3.961,0.034141
3.962,0.392856
3.963000000000001,0.136589
3.964,-0.1386
3.965,0.00873
3.966,-0.091753
3.967000000000001,-0.002543
3.968,0.345039
3.969,-0.18109
3.97,0.259542
3.971000000000001,0.395957
3.972,-0.021751
3.973,0.189095
3.974,0.045435
3.975000000000001,0.024423
3.976,0.346699
3.977,-0.264741
3.978,0.22798
3.979000000000001,0.10669
3.98,0.20861
3.981,-0.124164
3.982,0.244533
3.983000000000001,-0.048977
3.984,0.054886
3.985,0.100342
3.986,0.008359
3.987000000000001,0.002071
3.988,-0.000987
3.989,-0.493351
3.99,-0.238349
3.991000000000001,-0.133705
3.992,-0.188129
3.993,0.390203
3.994,0.156465
3.995,0.007179
3.996,-0.110994
3.997,-0.344876
3.998,0.058661
3.999,0.021748
4.0,0.202314
4.001,-0.219456
4.002000000000001,-0.060431
4.003,0.005888
4.004,0.284699
4.005,0.150877
4.006,0.268573
4.007000000000001,0.28113
4.008,-0.197337
4.009,0.522472
4.010000000000001,-0.062364
4.011,-0.115806
4.0120000000000005,0.077238
4.013,0.13142
4.014,-0.189183
4.015000000000001,0.315318
4.016,0.025864
4.017,0.104974
4.018000000000001,-0.094749
4.019,0.096074
4.0200000000000005,-0.00631
4.021,-0.33965
4.022,-0.075016
4.023000000000001,-0.071996
4.024,0.393484
4.025,0.03024
4.026000000000001,0.295713
4.027,-0.059106
4.0280000000000005,-0.19828
4.029,-0.070732
4.03,0.108208
4.031000000000001,-0.272626
4.032,-0.165997
4.033,-0.299812
4.034000000000001,0.0531
4.035,0.127603
4.0360000000000005,0.207939
4.037,0.095559
4.038,-0.140306
4.039000000000001,0.282042
4.04,0.080444
4.041,0.109639
4.042000000000001,-0.199452
4.043,0.275908
4.0440000000000005,0.186801
4.045,0.028759
4.046,0.168193
4.047000000000001,0.202512
4.048,0.081439
4.049,0.002882
4.050000000000001,1.8e-05
4.051,-0.107057
4.0520000000000005,-0.04641
4.053,0.166836
4.054,0.210663
4.055000000000001,0.136572
4.056,0.059279
4.057,0.042527
4.058000000000001,0.153329
4.059,0.12516
4.0600000000000005,-0.127185
4.061,0.087648
4.062,0.040489
4.063000000000001,0.120289
4.064,-0.021121
4.065,0.196587
4.066000000000001,-0.007251
4.067,-0.218337
4.0680000000000005,0.036987
4.069,0.266314
4.07,-0.09837
4.071000000000001,0.183891
4.072,-0.236482
4.073,0.17929
4.074000000000001,0.198714
4.075,-0.191562
4.0760000000000005,-0.237831
4.077,-0.068898
4.078,-0.047982
4.079000000000001,-0.072026
4.08,-0.247374
4.081,-0.157583
4.082000000000001,-0.033636
4.083,0.035057
4.0840000000000005,0.30977
4.085,0.168865
4.086,-0.180569
4.087000000000001,-0.006295
4.088,-0.220706
4.089,0.20037
4.090000000000001,0.393095
4.091,0.057255
4.0920000000000005,0.287467
4.093,-0.047157
4.094,-0.299751
4.095000000000001,-0.323613
4.096,-0.160635
4.097,0.174068
4.098000000000001,0.138227
4.099,-0.038875
4.1000000000000005,0.469365
4.101,-0.082009
4.102,-0.351698
4.103000000000001,-0.287674
4.104,-0.330546
4.105,0.019793
4.106000000000001,0.027638
4.107,-0.184683
4.1080000000000005,0.024484
4.109,0.154354
4.11,0.452341
4.111000000000001,-0.129291
4.112,-0.089633
4.113,0.233181
4.114000000000001,0.235024
4.115,0.143046
4.1160000000000005,-0.046186
4.117,0.02471
4.118,0.177241
4.119000000000001,0.034909
4.12,0.429812
4.121,0.241356
4.122000000000001,-0.050286
4.123,0.015409
4.1240000000000006,0.247987
4.125,-0.202173
4.126,0.444298
4.127000000000001,-0.012469
4.128,-0.046157
4.129,-0.035404
4.130000000000001,-0.020892
4.131,0.056611
4.132000000000001,0.12089
4.133,0.018716
4.134,0.25985
4.135000000000001,-0.060748
4.136,-0.294913
4.1370000000000005,0.105681
4.138,-0.32019
4.139,0.035383
4.140000000000001,0.234632
4.141,0.099318
4.142,-0.435934
4.143000000000001,0.116092
4.144,0.240484
4.1450000000000005,0.070713
4.146,0.153788
4.147,-0.121123
4.148000000000001,-0.182314
4.149,0.213633
4.15,-0.328409
4.151000000000001,0.114631
4.152,0.21221
4.1530000000000005,0.081932
4.154,0.0075
4.155,0.080516
4.156000000000001,0.202909
4.157,0.220496
4.158,-0.140457
4.159000000000001,-0.124482
4.16,0.151463
4.1610000000000005,0.027944
4.162,0.02853
4.163,0.243046
4.164000000000001,-0.142299
4.165,0.217426
4.166,-0.095525
4.167000000000001,0.238556
4.168,-0.017635
4.1690000000000005,-0.143298
4.17,0.258152
4.171,0.089206
4.172000000000001,-0.206133
4.173,0.19811
4.174,0.088226
4.175000000000001,-0.115486
4.176,0.063138
4.1770000000000005,-0.137501
4.178,0.008012
4.179,-0.106593
4.180000000000001,-0.412707
4.181,0.232043
4.182,-0.093717
4.183000000000001,-0.144331
4.184,-0.21287
4.1850000000000005,-0.157087
4.186,0.1462
4.187,-0.15486
4.188000000000001,-0.101342
4.189,-0.047476
4.19,0.109373
4.191000000000001,-0.045512
4.192,0.115439
4.1930000000000005,0.050412
4.194,-0.088494
4.195,0.169031
4.196000000000001,0.251261
4.197,-0.113305
4.198,0.225774
4.199000000000001,0.233541
4.2,0.461022
4.2010000000000005,0.023388
4.202,0.401644
4.203,0.06104
4.204000000000001,0.134261
4.205,0.051227
4.206,0.287068
4.207000000000001,0.553429
4.208,0.062878
4.2090000000000005,0.275699
4.21,0.033746
4.211,-0.120241
4.212000000000001,0.138734
4.213,0.041003
4.214,0.05936
4.215000000000001,0.171821
4.216,-0.035694
4.2170000000000005,-0.017958
4.218,0.08242
4.219,-0.088633
4.220000000000001,0.039439
4.221,0.017929
4.222,0.309854
4.223000000000001,-0.288604
4.224,-0.086364
4.2250000000000005,0.277119
4.226,0.467524
4.227,0.247348
4.228000000000001,-0.16287
4.229,0.076775
4.23,0.093645
4.231000000000001,0.411187
4.232,-0.207529
4.2330000000000005,0.120355
4.234,0.198667
4.235,0.067165
4.236000000000001,-0.275693
4.237,0.050102
4.238,-0.033223
4.239000000000001,-0.044745
4.24,0.119399
4.2410000000000005,0.190232
4.242,0.161238
4.243,0.157958
4.244000000000001,0.297736
4.245,0.105991
4.246,-0.230131
4.247000000000001,0.097206
4.248,0.12167
4.2490000000000006,-0.013212
4.25,0.043312
4.251,-0.052497
4.252000000000001,-0.046711
4.253,0.127231
4.254,0.155011
4.255000000000001,0.210813
4.256,0.156008
4.257000000000001,0.014262
4.258,0.351428
4.259,0.265923
4.260000000000001,0.113826
4.261,0.006805
4.2620000000000005,0.313466
4.263000000000001,0.024779
4.264,-0.139952
4.265000000000001,-0.109124
4.266,0.22053
4.267,0.027998
4.268000000000001,0.066222
4.269,0.063315
4.2700000000000005,-0.25932
4.271,-0.049845
4.272,0.172456
4.273000000000001,0.046579
4.274,-0.147671
4.275,0.385074
4.276000000000001,0.063711
4.277,-0.119498
4.2780000000000005,0.05206
4.279,0.132417
4.28,0.294934
4.281000000000001,0.102109
4.282,0.172009
4.283,0.254713
4.284000000000001,0.279775
4.285,-0.217869
4.2860000000000005,0.248795
4.287,-0.057965
4.288,-0.062437
4.289000000000001,-0.234725
4.29,-0.043846
4.291,0.306731
4.292000000000001,0.080746
4.293,0.034014
4.2940000000000005,0.042645
4.295,0.019303
4.296,0.021197
4.297000000000001,0.061506
4.298,0.584623
4.299,-0.01756
4.300000000000001,0.244333
4.301,0.117629
4.3020000000000005,0.320694
4.303,-0.01302
4.304,0.024394
4.305000000000001,0.659217
4.306,-0.200914
4.307,0.08705
4.308000000000001,-0.012565
4.309,0.507459
4.3100000000000005,-0.066247
4.311,-0.262968
4.312,0.066064
4.313000000000001,0.021424
4.314,-0.226118
4.315,-0.223233
4.316000000000001,0.084354
4.317,-0.128551
4.3180000000000005,0.19469
4.319,0.445654
4.32,-0.020667
4.321000000000001,0.065606
4.322,-0.00499
4.323,0.092233
4.324000000000001,-0.1575
4.325,0.254459
4.3260000000000005,-0.0071
4.327,0.153904
4.328,0.337931
4.329000000000001,0.206253
4.33,0.055983
4.331,0.197328
4.332000000000001,0.332546
4.333,-0.06096
4.3340000000000005,0.092244
4.335,-0.015178
4.336,0.22517
4.337000000000001,0.155535
4.338,0.237495
4.339,0.216836
4.340000000000001,0.242874
4.341,0.149682
4.3420000000000005,0.121764
4.343,0.542529
4.344,0.099403
4.345000000000001,-0.301123
4.346,-0.188384
4.347,-0.202451
4.348000000000001,0.086399
4.349,-0.161673
4.3500000000000005,0.028543
4.351,0.132948
4.352,0.116835
4.353000000000001,-0.054047
4.354,-0.09779
4.355,-0.026555
4.356000000000001,0.079848
4.357,-0.269948
4.3580000000000005,0.204492
4.359,-0.073509
4.36,0.0454
4.361000000000001,-0.171106
4.362,0.074834
4.363,0.319805
4.364000000000001,0.309849
4.365,0.330651
4.3660000000000005,0.041402
4.367,0.285493
4.368,-0.061235
4.369000000000001,0.258844
4.37,-0.015615
4.371,-0.113958
4.372000000000001,-0.273912
4.373,0.194429
4.3740000000000006,-0.041665
4.375,0.295487
4.376,0.162119
4.377000000000001,0.088022
4.378,0.184832
4.379,0.125409
4.380000000000001,0.319727
4.381,0.038789
4.382000000000001,-0.109173
4.383,-0.125225
4.384,0.18632
4.385000000000001,0.344862
4.386,0.310744
4.3870000000000005,-0.2229
4.388000000000001,-0.094017
4.389,0.084462
4.390000000000001,0.040513
4.391,-0.445825
4.392,-0.012723
4.393000000000001,0.371965
4.394,0.167013
4.3950000000000005,0.00215
4.396000000000001,0.064698
4.397,-0.393705
4.398000000000001,0.300332
4.399,-0.062856
4.4,0.131809
4.401000000000001,-0.114958
4.402,0.152506
4.4030000000000005,-0.225127
4.404000000000001,0.095943
4.405,-0.002581
4.406000000000001,-0.121477
4.407,0.313362
4.408,0.228747
4.409000000000001,0.060349
4.41,0.269657
4.4110000000000005,0.496796
4.412,0.10908
4.413,0.193532
4.414000000000001,-0.030558
4.415,0.290686
4.416,0.221712
4.417000000000001,0.319849
4.418,-0.357852
4.4190000000000005,0.161539
4.42,-0.196167
4.421,-0.094318
4.422000000000001,-0.107928
4.423,0.072196
4.424,0.119014
4.425000000000001,-0.080964
4.426,0.091277
4.4270000000000005,0.148741
4.428,-0.466221
4.429,0.144527
4.430000000000001,-0.019798
4.431,0.196648
4.432,0.177928
4.433000000000001,0.032579
4.434,0.008568
4.4350000000000005,-0.015147
4.436,0.270668
4.437,0.011824
4.438000000000001,0.380992
4.439,0.102154
4.44,0.084325
4.441000000000001,-0.202112
4.442,0.221889
4.4430000000000005,-0.207408
4.444,0.090098
4.445,0.002884
4.446000000000001,0.214802
4.447,-0.073522
4.448,0.276995
4.449000000000001,0.099032
4.45,0.042158
4.4510000000000005,-0.08208
4.452,-0.192109
4.453,0.030944
4.454000000000001,0.146864
4.455,0.019453
4.456,0.227854
4.457000000000001,0.181563
4.458,0.273359
4.4590000000000005,-0.017162
4.46,0.331361
4.461,-0.114802
4.462000000000001,0.091997
4.463,0.154815
4.464,0.140678
4.465000000000001,0.212161
4.466,0.05391
4.4670000000000005,-0.409616
4.468,0.123203
4.469,-0.168392
4.470000000000001,0.343227
4.471,0.132261
4.472,0.075795
4.473000000000001,0.344265
4.474,-0.107452
4.4750000000000005,-0.387966
4.476,0.354447
4.477,0.050945
4.478000000000001,-0.061204
4.479,0.181884
4.48,0.104762
4.481000000000001,0.281655
4.482,0.271261
4.4830000000000005,-0.254707
4.484,-0.105849
4.485,-0.005312
4.486000000000001,-0.052052
4.487,0.146584
4.488,0.473149
4.489000000000001,0.184555
4.49,-0.091194
4.4910000000000005,0.103803
4.492,-0.099197
4.493,0.198842
4.494000000000001,-0.045677
4.495,-0.040111
4.496,-0.141314
4.497000000000001,-0.00633
4.498,0.191542
4.4990000000000006,-0.411654
4.5,0.193767
4.501,-0.003644
4.502000000000001,-0.002416
4.503,-0.202752
4.504,-0.086093
4.505000000000001,-0.139116
4.506,0.350713
4.507000000000001,0.319526
4.508,0.249349
4.509,-0.203124
4.510000000000001,0.011169
4.511,-0.258079
4.5120000000000005,0.185617
4.513000000000001,0.203446
4.514,0.076287
4.515000000000001,0.114354
4.516,-0.072442
4.517,-0.069773
4.518000000000001,0.116419
4.519,-0.047424
4.5200000000000005,-0.038304
4.521000000000001,0.073637
4.522,0.311045
4.523000000000001,-0.065431
4.524,0.11355
4.525,0.122915
4.526000000000001,0.093071
4.527,-0.000159
4.5280000000000005,0.082261
4.529000000000001,-0.247595
4.53,0.075979
4.531000000000001,0.135885
4.532,-0.1894
4.533,0.096587
4.534000000000001,-0.071944
4.535,0.124875
4.5360000000000005,0.127725
4.537000000000001,0.174873
4.538,0.079103
4.539000000000001,0.024753
4.54,-0.106009
4.541,0.132075
4.542000000000001,-0.028588
4.543,-0.062594
4.5440000000000005,-0.145266
4.545,-0.075226
4.546,-0.007309
4.547000000000001,0.023712
4.548,0.115938
4.549,0.124383
4.550000000000001,0.201584
4.551,-0.03699
4.5520000000000005,0.353977
4.553,-0.06542
4.554,0.156306
4.555000000000001,-0.066535
4.556,0.24831
4.557,0.223422
4.558000000000001,0.306049
4.559,0.034161
4.5600000000000005,0.263117
4.561,0.100203
4.562,0.237938
4.563000000000001,0.188529
4.564,0.351132
4.565,0.089954
4.566000000000001,-0.174854
4.567,0.043747
4.5680000000000005,0.28159
4.569,-0.124139
4.57,0.440987
4.571000000000001,0.042979
4.572,-0.122158
4.573,0.039096
4.574000000000001,-0.27318
4.575,0.102673
4.5760000000000005,0.330935
4.577,-0.001284
4.578,-0.016525
4.579000000000001,0.03315
4.58,-0.215291
4.581,-0.252292
4.582000000000001,0.105398
4.583,0.123228
4.5840000000000005,-0.21961
4.585,0.193024
4.586,-0.141622
4.587000000000001,-0.022076
4.588,0.240935
4.589,0.185256
4.590000000000001,-0.453498
4.591,-0.342919
4.5920000000000005,-0.173987
4.593,-0.07313
4.594,-0.031625
4.595000000000001,-0.014108
4.596,0.106533
4.597,0.081202
4.598000000000001,0.302672
4.599,0.19714
4.6000000000000005,-0.008674
4.601,0.086937
4.602,0.139363
4.603000000000001,0.157148
4.604,0.156141
4.605,-0.01654
4.606000000000001,-0.154867
4.607,-0.194581
4.6080000000000005,-0.381564
4.609,-0.029465
4.61,-0.254469
4.611000000000001,-0.094987
4.612,0.469681
4.613,0.147842
4.614000000000001,0.214756
4.615,-0.072741
4.6160000000000005,0.087537
4.617,0.300382
4.618,0.159032
4.619000000000001,0.171175
4.62,-0.07745
4.621,-0.067794
4.622000000000001,0.277543
4.623,-0.140142
4.6240000000000006,0.271318
4.625,0.161538
4.626,0.033521
4.627000000000001,-0.027263
4.628,-0.036356
4.629,0.303199
4.630000000000001,0.435246
4.631,-0.290821
4.632000000000001,0.164539
4.633,0.34275
4.634,0.170802
4.635000000000001,-0.152464
4.636,0.580509
4.6370000000000005,0.086434
4.638000000000001,0.322868
4.639,-0.044491
4.640000000000001,0.000737
4.641,0.192759
4.642,-0.080655
4.643000000000001,-0.050607
4.644,-0.017833
4.6450000000000005,-0.343699
4.646000000000001,-0.37343
4.647,-0.28606
4.648000000000001,0.377054
4.649,0.130657
4.65,0.40359
4.651000000000001,0.254373
4.652,0.082787
4.6530000000000005,-0.310709
4.654000000000001,-0.398214
4.655,-0.024531
4.656000000000001,0.005347
4.657,0.23863
4.658,-0.027081
4.659000000000001,0.329021
4.66,0.034022
4.6610000000000005,0.145779
4.662000000000001,0.106562
4.663,0.050087
4.664000000000001,0.224208
4.665,0.135028
4.666,0.171472
4.667000000000001,-0.12962
4.668,-0.140768
4.6690000000000005,0.076875
4.670000000000001,0.375795
4.671,-0.08096
4.672000000000001,0.508249
4.673,0.050778
4.674,0.011288
4.675000000000001,0.241718
4.676,-0.123856
4.6770000000000005,0.062818
4.678000000000001,-0.061539
4.679,0.246013
4.680000000000001,-0.345572
4.681,0.032283
4.682,0.220145
4.683000000000001,0.026154
4.684,-0.157124
4.6850000000000005,0.111646
4.686,-0.306731
4.687,0.437059
4.688000000000001,0.221826
4.689,0.355716
4.69,-0.251403
4.691000000000001,-0.062133
4.692,0.103326
4.6930000000000005,0.11058
4.694,0.115538
4.695,0.222213
4.696000000000001,0.059665
4.697,0.202338
4.698,0.349477
4.699000000000001,0.129422
4.7,0.224937
4.7010000000000005,-0.010244
4.702,-0.034969
4.703,-0.118036
4.704000000000001,-0.174046
4.705,-0.043721
4.706,0.072918
4.707000000000001,-0.270911
4.708,-0.079265
4.7090000000000005,0.144839
4.71,-0.021019
4.711,0.112934
4.712000000000001,-0.236207
4.713,-0.193578
4.714,-0.324859
4.715000000000001,0.000236
4.716,-0.020128
4.7170000000000005,-0.004555
4.718,-0.146446
4.719,0.091108
4.720000000000001,0.400889
4.721,0.36208
4.722,-0.201189
4.723000000000001,-0.058451
4.724,0.210873
4.7250000000000005,-0.08937
4.726,0.118303
4.727,0.272696
4.728000000000001,-0.043031
4.729,0.016872
4.73,0.093956
4.731000000000001,-0.205512
4.732,0.078243
4.7330000000000005,-0.34971
4.734,-0.182305
4.735,0.190307
4.736000000000001,-0.041273
4.737,0.006571
4.738,0.00903
4.739000000000001,0.542985
4.74,-0.059804
4.7410000000000005,-0.140376
4.742,0.011037
4.743,0.019618
4.744000000000001,-0.058687
4.745,0.190742
4.746,-0.048871
4.747000000000001,0.4264
4.748,-0.081324
4.7490000000000006,0.104095
4.75,0.104838
4.751,-0.12235
4.752000000000001,0.029022
4.753,0.249337
4.754,0.009714
4.755000000000001,0.284483
4.756,0.384499
4.757000000000001,0.08811
4.758,0.078834
4.759,-0.076
4.760000000000001,-0.020995
4.761,0.018554
4.7620000000000005,0.12214
4.763000000000001,0.235884
4.764,-0.137087
4.765000000000001,0.420176
4.766,0.014717
4.767,-0.20309
4.768000000000001,-0.170738
4.769,-0.272476
4.7700000000000005,-0.050132
4.771000000000001,0.18687
4.772,-0.005496
4.773000000000001,-0.258507
4.774,-0.132611
4.775,0.128323
4.776000000000001,-0.134359
4.777,0.095161
4.7780000000000005,0.3429
4.779000000000001,0.199069
4.78,0.103428
4.781000000000001,0.092619
4.782,0.350426
4.783,0.240751
4.784000000000001,0.10771
4.785,-0.055651
4.7860000000000005,-0.106007
4.787000000000001,0.010773
4.788,0.314429
4.789000000000001,0.406403
4.79,0.206005
4.791,-0.030901
4.792000000000001,-0.003428
4.793,0.121186
4.7940000000000005,-0.150983
4.795000000000001,0.19763
4.796,-0.123654
4.797000000000001,0.098335
4.798,-0.030946
4.799,0.073081
4.800000000000001,0.002028
4.801,0.168927
4.8020000000000005,0.355121
4.803000000000001,0.296492
4.804,0.056988
4.805000000000001,0.150461
4.806,0.137966
4.807,-0.029095
4.808000000000001,0.254361
4.809,0.236685
4.8100000000000005,0.086706
4.811000000000001,0.244544
4.812,-0.030002
4.813000000000001,-0.132666
4.814,0.143537
4.815,-0.004628
4.816000000000001,0.123507
4.817,-0.06377
4.8180000000000005,0.402066
4.819,-0.101123
4.82,-0.096574
4.821000000000001,0.203137
4.822,-0.009034
4.823,0.18071
4.824000000000001,-0.310102
4.825,0.121952
4.8260000000000005,-0.245068
4.827,-0.01543
4.828,0.025499
4.829000000000001,-0.006089
4.83,0.528792
4.831,-0.263667
4.832000000000001,0.027989
4.833,-0.234318
4.8340000000000005,-0.047325
4.835,0.042304
4.836,-0.228722
4.837000000000001,-0.053157
4.838,0.064418
4.839,0.183232
4.840000000000001,0.022089
4.841,-0.062471
4.8420000000000005,-0.004771
4.843,0.435267
4.844,0.177967
4.845000000000001,-0.155119
4.846,-0.227175
4.847,0.063538
4.848000000000001,0.109637
4.849,-0.494983
4.8500000000000005,-0.050392
4.851,-0.059005
4.852,-0.168621
4.853000000000001,0.087537
4.854,0.05904
4.855,0.014425
4.856000000000001,-0.031682
4.857,0.063472
4.8580000000000005,0.405782
4.859,0.133863
4.86,-0.357279
4.861000000000001,0.090841
4.862,-0.281267
4.863,-0.090693
4.864000000000001,0.153
4.865,-0.036701
4.8660000000000005,-0.126812
4.867,0.394274
4.868,0.044695
4.869000000000001,-0.165117
4.87,-0.040038
4.871,0.17863
4.872000000000001,0.154236
4.873,0.049504
4.8740000000000006,-0.112229
4.875,-0.042405
4.876,-0.132094
4.877000000000001,-0.145094
4.878,0.456108
4.879,0.066203
4.880000000000001,0.1262
4.881,0.148944
