f,S
7008,1.591388239613692e-07
7008.66666666666,1.769183593038848e-07
7009.33333333333,2.016120424121111e-07
7010,1.367806624841199e-07
7010.66666666666,2.759743440785204e-07
7011.33333333333,2.522451709660222e-07
7012,1.171578945089167e-07
7012.66666666666,2.189221396082187e-07
7013.33333333333,1.086717310516048e-07
7014,2.097805027409328e-07
7014.66666666666,1.615163166668967e-07
7015.33333333333,1.655482430342797e-07
7016,2.337161628569587e-07
7016.66666666666,1.995130914007058e-07
7017.33333333333,2.503930456629957e-07
7018,1.814812589427724e-07
7018.66666666666,2.376192835394119e-07
7019.33333333333,1.769181327479273e-07
7020,1.969459809481726e-07
7020.66666666666,1.860162418247224e-07
7021.33333333333,2.186605971015962e-07
7022,2.502084876891601e-07
7022.66666666666,1.969617386400755e-07
7023.33333333333,1.984727506692438e-07
7024,1.593191615001079e-07
7024.66666666666,2.068070057875558e-07
7025.33333333333,2.066308249092983e-07
7026,1.918105611766159e-07
7026.66666666666,2.567538273459331e-07
7027.33333333333,2.403254049743681e-07
7028,1.847861590065362e-07
7028.66666666666,1.497778357522632e-07
7029.33333333333,1.950125081339746e-07
7030,3.563768090558849e-07
7030.66666666666,1.928573729156568e-07
7031.33333333333,1.86895796131866e-07
7032,1.67430499844121e-07
7032.66666666666,2.534421633012999e-07
7033.33333333333,2.044383633125659e-07
7034,2.167307230669913e-07
7034.66666666666,1.823599637463713e-07
7035.33333333333,1.688924460988641e-07
7036,1.501401024388625e-07
7036.66666666666,1.535750693842223e-07
7037.33333333333,2.272276356560436e-07
7038,1.771739019961209e-07
7038.66666666666,2.580318109638597e-07
7039.33333333333,2.52941977651302e-07
7040,2.872781658401456e-07
7040.66666666666,2.345165004627109e-07
7041.33333333333,1.782164452696744e-07
7042,2.298303825361698e-07
7042.66666666666,3.496789823956045e-07
7043.33333333333,1.564974803201978e-07
7044,1.399197629653446e-07
7044.66666666666,2.462377103040334e-07
7045.33333333333,3.601894588492527e-07
7046,1.99740775054128e-07
7046.66666666666,2.485851586312104e-07
7047.33333333333,2.74137437827611e-07
7048,1.607136187221422e-07
7048.66666666666,1.877790073056428e-07
7049.33333333333,2.345761807883839e-07
7050,2.010011303099027e-07
7050.66666666666,1.926143377334027e-07
7051.33333333333,2.177144771385176e-07
7052,2.043391977516653e-07
7052.66666666666,2.074457680630994e-07
7053.33333333333,1.09378294191508e-07
7054,2.042226889911788e-07
7054.66666666666,1.463429180609112e-07
7055.33333333333,2.022944771219658e-07
7056,2.235252893070012e-07
7056.66666666666,2.031885223584031e-07
7057.33333333333,1.836547713794374e-07
7058,2.183679264736767e-07
7058.66666666666,1.57694132866809e-07
7059.33333333333,1.895850405313555e-07
7060,3.350644353927594e-07
7060.66666666666,1.714840060013431e-07
7061.33333333333,1.967322717735408e-07
7062,1.675626762152346e-07
7062.66666666666,2.499540960586728e-07
7063.33333333333,2.004373140131734e-07
7064,1.744053166430561e-07
7064.66666666666,2.372517036156152e-07
7065.33333333333,1.919795105253864e-07
7066,1.827234180836208e-07
7066.66666666666,1.987065447007994e-07
7067.33333333333,1.077620434381237e-07
7068,2.028991985961413e-07
7068.66666666666,1.762672166011895e-07
7069.33333333333,1.913702430380018e-07
7070,2.524809317636303e-07
7070.66666666666,1.441891357305453e-07
7071.33333333333,1.949270966348363e-07
7072,1.696336098108395e-07
7072.66666666666,1.234648396475561e-07
7073.33333333333,1.259486972727147e-07
7074,1.722791561788896e-07
7074.66666666666,1.93776543001893e-07
7075.33333333333,2.442984781961212e-07
7076,1.445300537038618e-07
7076.66666666666,1.925027504407814e-07
7077.33333333333,2.119915220816753e-07
7078,2.045961436357205e-07
7078.66666666666,1.090127597913572e-07
7079.33333333333,2.16080857588087e-07
7080,1.84267969598339e-07
7080.66666666666,1.430864505666199e-07
7081.33333333333,1.738356578800636e-07
7082,1.372397764912228e-07
7082.66666666666,2.498512522403725e-07
7083.33333333333,1.431907997881456e-07
7084,2.161683700730663e-07
7084.66666666666,1.287008894909197e-07
7085.33333333333,2.187605082143784e-07
7086,1.068601756686357e-07
7086.66666666666,2.077616914846996e-07
7087.33333333333,1.547061124408984e-07
7088,2.313112107823401e-07
7088.66666666666,1.536387228822082e-07
7089.33333333333,2.227850805589563e-07
7090,1.98443006605442e-07
7090.66666666666,1.596349211811597e-07
7091.33333333333,2.337951240447577e-07
7092,1.82922974519031e-07
7092.66666666666,2.698738069686042e-07
7093.33333333333,1.29124654940667e-07
7094,3.191082077690684e-07
7094.66666666666,2.740576083258044e-07
7095.33333333333,2.561422397551926e-07
7096,2.647680208151318e-07
7096.66666666666,1.907866100441053e-07
7097.33333333333,2.401452498290651e-07
7098,1.481882387308195e-07
7098.66666666666,1.88510890086888e-07
7099.33333333333,1.989491281152733e-07
7100,1.88523854524736e-07
7100.66666666666,2.317090006796984e-07
7101.33333333333,1.630141056926735e-07
7102,1.786531360190008e-07
7102.66666666666,1.449321241494322e-07
7103.33333333333,2.188575225621854e-07
7104,2.499611550739491e-07
7104.66666666666,1.709919526499176e-07
7105.33333333333,1.626633827965489e-07
7106,1.812824944016721e-07
7106.66666666666,2.553555240256953e-07
7107.33333333333,1.431649896673593e-07
7108,1.717747094402101e-07
7108.66666666666,2.587291267755516e-07
7109.33333333333,1.344645352353563e-07
7110,1.494204939774637e-07
7110.66666666666,1.774741809613221e-07
7111.33333333333,2.544651870853449e-07
7112,1.967927636106483e-07
7112.66666666666,2.422090299278814e-07
7113.33333333333,2.264929838421182e-07
7114,1.866660521086862e-07
7114.66666666666,1.965742053983684e-07
7115.33333333333,1.856498907513075e-07
7116,1.977050828398856e-07
7116.66666666666,1.195348920309191e-07
7117.33333333333,2.071589441130635e-07
7118,1.759123947375708e-07
7118.66666666666,2.037964605554693e-07
7119.33333333333,2.302325235714226e-07
7120,2.965506868046605e-07
7120.66666666666,2.17328921324372e-07
7121.33333333333,1.842790978767273e-07
7122,1.72650693157709e-07
7122.66666666666,1.696477389785404e-07
7123.33333333333,2.245442484440658e-07
7124,1.742133534957465e-07
7124.66666666666,2.061649058667944e-07
7125.33333333333,2.008036498223813e-07
7126,1.104572098555142e-07
7126.66666666666,2.470071706496106e-07
7127.33333333333,2.501135588306861e-07
7128,1.702262824623854e-07
7128.66666666666,1.728120477876528e-07
7129.33333333333,2.636395220410153e-07
7130,1.332493090545881e-07
7130.66666666666,1.817994009627425e-07
7131.33333333333,2.54432108256959e-07
7132,1.618925996583316e-07
7132.66666666666,3.055693380106065e-07
7133.33333333333,1.740202657961673e-07
7134,2.050284276517823e-07
7134.66666666666,3.223371297068698e-07
7135.33333333333,1.818117739964819e-07
7136,2.473211485710879e-07
7136.66666666666,2.320850597984336e-07
7137.33333333333,2.118626449764624e-07
7138,2.238115332807799e-07
7138.66666666666,2.355333293988832e-07
7139.33333333333,2.884502887823088e-07
7140,1.266383575605585e-07
7140.66666666666,2.574313459206423e-07
7141.33333333333,1.908816193023623e-07
7142,1.808202661168607e-07
7142.66666666666,2.066997334302433e-07
7143.33333333333,2.410261244634594e-07
7144,1.886537442991626e-07
7144.66666666666,1.611437570240204e-07
7145.33333333333,1.817851033723088e-07
7146,2.005774592015013e-07
7146.66666666666,2.008231495997163e-07
7147.33333333333,2.008835393692857e-07
7148,1.737577110766458e-07
7148.66666666666,1.783405968421418e-07
7149.33333333333,2.332225964436614e-07
7150,2.117311068444001e-07
7150.66666666666,2.207740032556007e-07
7151.33333333333,1.69063826574345e-07
7152,1.906058382328095e-07
7152.66666666666,2.07952213568158e-07
7153.33333333333,1.83005495490867e-07
7154,1.194870204362426e-07
7154.66666666666,9.786956054889962e-08
7155.33333333333,1.876966736669974e-07
7156,2.01637694195133e-07
7156.66666666666,2.0749282903235e-07
7157.33333333333,2.252891022316507e-07
7158,1.547845490385907e-07
7158.66666666666,1.520385032214731e-07
7159.33333333333,2.235872174193124e-07
7160,1.384578649600702e-07
7160.66666666666,1.871085115993445e-07
7161.33333333333,1.511634543396721e-07
7162,2.160351144982448e-07
7162.66666666666,1.405808892785695e-07
7163.33333333333,1.249235530677847e-07
7164,2.159281423094032e-07
7164.66666666666,1.907975643793197e-07
7165.33333333333,2.001964400115474e-07
7166,1.507089197293611e-07
7166.66666666666,1.511387610732161e-07
7167.33333333333,1.238282029083522e-07
7168,2.405660027065936e-07
7168.66666666666,1.463329648183512e-07
7169.33333333333,1.695418391608149e-07
7170,1.473881373157398e-07
7170.66666666666,2.2148216683888e-07
7171.33333333333,1.295278400174944e-07
7172,1.696080704550785e-07
7172.66666666666,1.96197390106456e-07
7173.33333333333,2.416332751284321e-07
7174,1.782892293998201e-07
7174.66666666666,2.617485502691782e-07
7175.33333333333,1.830470543822456e-07
7176,2.501277925672613e-07
7176.66666666666,2.166882419290779e-07
7177.33333333333,1.89974632550767e-07
7178,1.246770681933374e-07
7178.66666666666,2.190848012609813e-07
7179.33333333333,2.335948758512167e-07
7180,1.850195177109466e-07
7180.66666666666,1.659162575814929e-07
7181.33333333333,1.779942559902704e-07
7182,3.22973318247429e-07
7182.66666666666,2.119521375854935e-07
7183.33333333333,2.070647189470048e-07
7184,2.270952085864624e-07
7184.66666666666,2.966556457430548e-07
7185.33333333333,3.095422872086983e-07
7186,2.107335928468057e-07
7186.66666666666,1.476940370350167e-07
7187.33333333333,2.807641698066763e-07
7188,1.373963190939578e-07
7188.66666666666,1.548957072920021e-07
7189.33333333333,1.518567485230613e-07
7190,1.748444009992727e-07
7190.66666666666,1.993234311421324e-07
7191.33333333333,1.962171912475877e-07
7192,1.847621290863108e-07
7192.66666666666,1.121616024383584e-07
7193.33333333333,2.021465714720605e-07
7194,1.291833013902979e-07
7194.66666666666,1.290381882573801e-07
7195.33333333333,1.949105529295141e-07
7196,1.377656117632306e-07
7196.66666666666,6.870674302579781e-08
7197.33333333333,1.317994094116447e-07
7198,1.444614224133038e-07
7198.66666666666,1.856051667223588e-07
7199.33333333333,1.961869341432895e-07
7200,1.712470545653443e-07
7200.66666666666,2.071293631424994e-07
7201.33333333333,2.190855067725768e-07
7202,2.133064873828954e-07
7202.66666666666,2.737159357467133e-07
7203.33333333333,2.412527927134603e-07
7204,1.501299107105703e-07
7204.66666666666,1.931317757327877e-07
7205.33333333333,2.041312188509837e-07
7206,1.795106598913588e-07
7206.66666666666,2.365472493388577e-07
7207.33333333333,1.898659368421523e-07
7208,2.169474627208056e-07
7208.66666666666,1.684964691991092e-07
7209.33333333333,1.894389694204361e-07
7210,1.770865464059213e-07
7210.66666666666,2.184941494303121e-07
7211.33333333333,2.296793736846022e-07
7212,2.244196499794632e-07
7212.66666666666,2.552726849412886e-07
7213.33333333333,2.011386008251399e-07
7214,2.016110413141261e-07
7214.66666666666,2.032139273700477e-07
7215.33333333333,3.301355613805138e-07
7216,2.607542912273354e-07
7216.66666666666,1.244076525992858e-07
7217.33333333333,2.717416425405701e-07
7218,1.944079258331296e-07
7218.66666666666,2.095304988834401e-07
7219.33333333333,1.293003194128516e-07
7220,1.996375401720844e-07
7220.66666666666,1.194718279280053e-07
7221.33333333333,1.189415733381135e-07
7222,2.569030258976618e-07
7222.66666666666,1.783103772365439e-07
7223.33333333333,1.666665940649204e-07
7224,1.764304901363053e-07
7224.66666666666,2.038424392369194e-07
7225.33333333333,1.780944314130149e-07
7226,2.060281068668718e-07
7226.66666666666,1.529640704148438e-07
7227.33333333333,1.357020700670524e-07
7228,1.96077590700218e-07
7228.66666666666,2.235043186872682e-07
7229.33333333333,9.196016942779088e-08
7230,1.930245778560338e-07
7230.66666666666,1.815251211645441e-07
7231.33333333333,1.48068626283585e-07
7232,2.79798165130884e-07
7232.66666666666,2.392134227742489e-07
7233.33333333333,2.383003341155477e-07
7234,1.406336601513179e-07
7234.66666666666,1.520673107009202e-07
7235.33333333333,1.53948379879619e-07
7236,1.594141772887534e-07
7236.66666666666,1.557997971131592e-07
7237.33333333333,2.776426066120034e-07
7238,1.522285045617802e-07
7238.66666666666,2.201531740901299e-07
7239.33333333333,1.386095718732575e-07
7240,2.111294145815379e-07
7240.66666666666,2.179962803391937e-07
7241.33333333333,1.282604822590059e-07
7242,1.192140848977811e-07
7242.66666666666,1.873846898252148e-07
7243.33333333333,2.154759170922158e-07
7244,2.415937427755849e-07
7244.66666666666,1.442011692628815e-07
7245.33333333333,1.878460389790093e-07
7246,1.149788790866117e-07
7246.66666666666,2.481987765240623e-07
7247.33333333333,1.597602104908034e-07
7248,1.95067984020132e-07
7248.66666666666,1.995201880160692e-07
7249.33333333333,1.713255528768612e-07
7250,9.712670165984722e-08
7250.66666666666,1.965787451384971e-07
7251.33333333333,1.26273804637444e-07
7252,1.331322255050169e-07
7252.66666666666,2.809316546273788e-07
7253.33333333333,1.672568400506258e-07
7254,1.817416219044431e-07
7254.66666666666,2.361830313594828e-07
7255.33333333333,2.157143443574105e-07
7256,1.875637274528653e-07
7256.66666666666,1.851326270655804e-07
7257.33333333333,2.277936293239294e-07
7258,1.879098197545679e-07
7258.66666666666,1.742292783276061e-07
7259.33333333333,1.382667536012357e-07
7260,1.982597960088937e-07
7260.66666666666,2.01955113308807e-07
7261.33333333333,1.39589607187061e-07
7262,1.19290994840078e-07
7262.66666666666,1.259986939578898e-07
7263.33333333333,2.05651316456969e-07
7264,2.75999957152699e-07
7264.66666666666,1.708021581779467e-07
7265.33333333333,2.025920182101226e-07
7266,2.801836694848889e-07
7266.66666666666,1.37968510740793e-07
7267.33333333333,2.201136495917712e-07
7268,1.677672143517749e-07
7268.66666666666,1.293117337491821e-07
7269.33333333333,1.726732707864173e-07
7270,2.774321779652083e-07
7270.66666666666,2.126903913842622e-07
7271.33333333333,1.86180386582582e-07
7272,1.262327411330861e-07
7272.66666666666,1.480687799611622e-07
7273.33333333333,1.41379784923954e-07
7274,1.400544567401348e-07
7274.66666666666,1.348834425862638e-07
7275.33333333333,2.074164642595055e-07
7276,1.274492538180881e-07
7276.66666666666,2.140467036323424e-07
7277.33333333333,1.900401579142799e-07
7278,1.49612834115381e-07
7278.66666666666,1.685814537710265e-07
7279.33333333333,2.014096327181715e-07
7280,2.02742031465714e-07
7280.66666666666,1.809347478778066e-07
7281.33333333333,1.48244183671738e-07
7282,2.479069363215591e-07
7282.66666666666,1.97703826154468e-07
7283.33333333333,1.683932463309242e-07
7284,2.448198857141891e-07
7284.66666666666,2.366817700225993e-07
7285.33333333333,2.405080395771467e-07
7286,2.02070370481858e-07
7286.66666666666,2.097043782831322e-07
7287.33333333333,1.091327995790743e-07
7288,1.979712098377401e-07
7288.66666666666,1.584486063447058e-07
7289.33333333333,1.805789700003975e-07
7290,1.092295655543218e-07
7290.66666666666,2.230551883054905e-07
7291.33333333333,1.331039656083616e-07
7292,1.55146535979143e-07
7292.66666666666,1.738971058079401e-07
7293.33333333333,2.01531927478397e-07
7294,2.285542140302678e-07
7294.66666666666,1.162300854039271e-07
7295.33333333333,1.08305467688827e-07
7296,2.26747779303524e-07
7296.66666666666,1.405220552024677e-07
7297.33333333333,1.457719116321985e-07
7298,1.249477671085556e-07
7298.66666666666,1.604005610484524e-07
7299.33333333333,2.013497171476248e-07
7300,1.293093837376932e-07
7300.66666666666,1.857606547246764e-07
7301.33333333333,1.298491337290576e-07
7302,1.620539722779986e-07
7302.66666666666,1.619854742720586e-07
7303.33333333333,1.064232125591512e-07
7304,1.237290472293731e-07
7304.66666666666,1.725114493545502e-07
7305.33333333333,1.319733869089305e-07
7306,2.051325483100481e-07
7306.66666666666,1.547845835966234e-07
7307.33333333333,2.275079503110955e-07
7308,1.809941562076324e-07
7308.66666666666,1.460609333524808e-07
7309.33333333333,2.029238764555197e-07
7310,1.949067732138692e-07
7310.66666666666,1.69699429963855e-07
7311.33333333333,1.817488683928516e-07
7312,1.931903969886165e-07
7312.66666666666,1.824252279423968e-07
7313.33333333333,1.209021153368222e-07
7314,1.726532614065719e-07
7314.66666666666,1.606700239966772e-07
7315.33333333333,1.569704128697304e-07
7316,1.847912139612361e-07
7316.66666666666,1.667103914492057e-07
7317.33333333333,1.756011892297404e-07
7318,1.249378760098579e-07
7318.66666666666,1.257279393577031e-07
7319.33333333333,2.274518642924738e-07
7320,1.623448463123133e-07
7320.66666666666,1.681728986043496e-07
7321.33333333333,1.831156817738419e-07
7322,2.233243723430091e-07
7322.66666666666,2.120023409424511e-07
7323.33333333333,1.401696944592053e-07
7324,1.334888801445623e-07
7324.66666666666,2.06302555173328e-07
7325.33333333333,2.38005631017341e-07
7326,1.76426776470587e-07
7326.66666666666,1.374627369656763e-07
7327.33333333333,2.43316636244301e-07
7328,1.541181195800171e-07
7328.66666666666,1.699479924281814e-07
7329.33333333333,1.653430490587631e-07
7330,9.694016385673165e-08
7330.66666666666,1.706235731236551e-07
7331.33333333333,1.332287659301498e-07
7332,1.890346085995584e-07
7332.66666666666,1.704048155738422e-07
7333.33333333333,1.279583385447084e-07
7334,2.256665116711555e-07
7334.66666666666,1.677312749313028e-07
7335.33333333333,1.066518856162505e-07
7336,1.143055958413519e-07
7336.66666666666,1.151601154845442e-07
7337.33333333333,1.35927368745976e-07
7338,1.834159052812057e-07
7338.66666666666,1.811846049727722e-07
7339.33333333333,1.717007645527059e-07
7340,1.333441566823092e-07
7340.66666666666,1.550925294143543e-07
7341.33333333333,1.905118477507801e-07
7342,2.010360653208288e-07
7342.66666666666,1.992359689183899e-07
7343.33333333333,1.683590618721492e-07
7344,1.995729770333739e-07
7344.66666666666,1.621046951385658e-07
7345.33333333333,2.663146309850737e-07
7346,1.239998326751485e-07
7346.66666666666,1.860321377904234e-07
7347.33333333333,1.473849659061701e-07
7348,2.508173944946082e-07
7348.66666666666,1.848162246998319e-07
7349.33333333333,1.808609356839452e-07
7350,2.043373505223728e-07
7350.66666666666,1.955744284559451e-07
7351.33333333333,2.022723607228287e-07
7352,1.588480620704178e-07
7352.66666666666,2.503629559795875e-07
7353.33333333333,2.050221384907357e-07
7354,1.512686575408484e-07
7354.66666666666,1.932577268022545e-07
7355.33333333333,2.165061267242867e-07
7356,1.465702938838094e-07
7356.66666666666,1.745971712360571e-07
7357.33333333333,1.852785502952717e-07
7358,2.231116585313865e-07
7358.66666666666,1.269537982706336e-07
7359.33333333333,1.378869939091391e-07
7360,1.383388309281002e-07
7360.66666666666,1.346644555616247e-07
7361.33333333333,1.809484471431425e-07
7362,1.851499873008056e-07
7362.66666666666,1.489048302032729e-07
7363.33333333333,2.283242858516297e-07
7364,2.355520259186896e-07
7364.66666666666,1.282587369254688e-07
7365.33333333333,1.63512963684828e-07
7366,2.174592201657664e-07
7366.66666666666,1.580546210403993e-07
7367.33333333333,1.503560152549621e-07
7368,1.521509877750216e-07
7368.66666666666,1.699722103551259e-07
7369.33333333333,1.211779664871412e-07
7370,1.537901370083035e-07
7370.66666666666,1.348788297596049e-07
7371.33333333333,2.339329795241135e-07
7372,1.745841080392867e-07
7372.66666666666,1.012868009987768e-07
7373.33333333333,1.996706019168109e-07
7374,1.897649875505794e-07
7374.66666666666,1.677372087364543e-07
7375.33333333333,1.284743028121857e-07
7376,1.619077032397549e-07
7376.66666666666,1.724212931417266e-07
7377.33333333333,1.234808601584914e-07
7378,1.947291676425754e-07
7378.66666666666,2.431852533549126e-07
7379.33333333333,1.808640702514642e-07
7380,2.071691501088503e-07
7380.66666666666,1.313677103591642e-07
7381.33333333333,1.331366415100868e-07
7382,1.29814429365603e-07
7382.66666666666,2.072726192702235e-07
7383.33333333333,2.634173493113418e-07
7384,1.686442993507038e-07
7384.66666666666,1.334718167301134e-07
7385.33333333333,2.526953228108079e-07
7386,1.939444497089776e-07
7386.66666666666,1.717940928331772e-07
7387.33333333333,2.040595216543013e-07
7388,2.287053373182812e-07
7388.66666666666,1.640008335782225e-07
7389.33333333333,1.832605709760106e-07
7390,1.431909454059937e-07
7390.66666666666,1.503897411583419e-07
7391.33333333333,1.951935573028401e-07
7392,2.498913770315737e-07
7392.66666666666,1.977324243088539e-07
7393.33333333333,2.115546611093598e-07
7394,1.924928675892253e-07
7394.66666666666,1.457546841751617e-07
7395.33333333333,1.77634781968145e-07
7396,1.63296809919564e-07
7396.66666666666,1.419740455399798e-07
7397.33333333333,1.969942267065521e-07
7398,1.494808131634932e-07
7398.66666666666,1.265495287056866e-07
7399.33333333333,1.794338261008688e-07
7400,1.617270496203831e-07
7400.66666666666,2.737871717876293e-07
7401.33333333333,1.830243023618748e-07
7402,2.00056251404382e-07
7402.66666666666,1.53234590858567e-07
7403.33333333333,2.373545799803941e-07
7404,1.625001143121327e-07
7404.66666666666,2.058037277795794e-07
7405.33333333333,1.70995683947432e-07
7406,2.201568259938474e-07
7406.66666666666,1.568767455472219e-07
7407.33333333333,2.107696576012088e-07
7408,1.410279795578086e-07
7408.66666666666,1.533466291770277e-07
7409.33333333333,2.160668350066919e-07
7410,1.895006351055023e-07
7410.66666666666,1.606413440298928e-07
7411.33333333333,2.079064673136355e-07
7412,1.681885366348329e-07
7412.66666666666,2.068414356672683e-07
7413.33333333333,2.320060764537375e-07
7414,1.055844203086583e-07
7414.66666666666,1.846139205677735e-07
7415.33333333333,1.628009762455026e-07
7416,1.742633373011004e-07
7416.66666666666,1.534536080979637e-07
7417.33333333333,1.539032760674949e-07
7418,1.805183570091743e-07
7418.66666666666,1.167238598673697e-07
7419.33333333333,1.591964537813319e-07
7420,1.370286227825633e-07
7420.66666666666,1.53536352178414e-07
7421.33333333333,2.152520464175205e-07
7422,1.848485837145713e-07
7422.66666666666,1.914042121755026e-07
7423.33333333333,1.891198410310687e-07
7424,1.511422343758116e-07
7424.66666666666,1.744707103871069e-07
7425.33333333333,1.229813115737828e-07
7426,1.492606617859661e-07
7426.66666666666,1.607165899267024e-07
7427.33333333333,2.021858882775287e-07
7428,1.537771688091238e-07
7428.66666666666,2.008230943499615e-07
7429.33333333333,1.871969509922102e-07
7430,1.813148834645798e-07
7430.66666666666,1.19737022749551e-07
7431.33333333333,2.393123548426837e-07
7432,1.377877528861223e-07
7432.66666666666,1.555332524222804e-07
7433.33333333333,1.928728501306116e-07
7434,1.236604208495469e-07
7434.66666666666,1.919931444607326e-07
7435.33333333333,1.64928990378064e-07
7436,2.602339905297901e-07
7436.66666666666,2.252549151494176e-07
7437.33333333333,1.566823362151297e-07
7438,1.382707771541129e-07
7438.66666666666,2.608825922723309e-07
7439.33333333333,1.786522887332547e-07
7440,2.226273511871211e-07
7440.66666666666,2.123075934132338e-07
7441.33333333333,1.997760411252918e-07
7442,1.992691545275577e-07
7442.66666666666,2.059040432131402e-07
7443.33333333333,2.31865919961448e-07
7444,1.672070139459269e-07
7444.66666666666,2.004662541992205e-07
7445.33333333333,1.951972091091623e-07
7446,1.846984734095398e-07
7446.66666666666,1.779068356090717e-07
7447.33333333333,2.427017986315582e-07
7448,1.720110263694678e-07
7448.66666666666,1.418419246730388e-07
7449.33333333333,1.37129808251518e-07
7450,1.223324929441347e-07
7450.66666666666,2.155695307562098e-07
7451.33333333333,1.999919155557083e-07
7452,2.507864396015082e-07
7452.66666666666,1.896109448474987e-07
7453.33333333333,1.498562487209577e-07
7454,1.672939950619682e-07
7454.66666666666,1.62969646588644e-07
7455.33333333333,1.378654134779386e-07
7456,1.877376125151189e-07
7456.66666666666,1.625928755589046e-07
7457.33333333333,1.442622770701857e-07
7458,2.310430785342644e-07
7458.66666666666,1.513285574563443e-07
7459.33333333333,1.688861849614427e-07
7460,1.870575377269692e-07
7460.66666666666,1.267035514809042e-07
7461.33333333333,1.857859190080888e-07
7462,1.499618798057083e-07
7462.66666666666,1.211698186647602e-07
7463.33333333333,2.093402024249226e-07
7464,1.959432849127516e-07
7464.66666666666,1.675360549558095e-07
7465.33333333333,1.644939611018714e-07
7466,1.611513213279048e-07
7466.66666666666,1.590784927996055e-07
7467.33333333333,1.662545155924725e-07
7468,2.270779732270758e-07
7468.66666666666,1.307394559132049e-07
7469.33333333333,1.580436474399197e-07
7470,1.121913744393348e-07
7470.66666666666,1.679197352090279e-07
7471.33333333333,1.772411333249749e-07
7472,1.562143211675927e-07
7472.66666666666,1.420729110017506e-07
7473.33333333333,1.01756418549088e-07
7474,1.440732007285484e-07
7474.66666666666,1.236361458612865e-07
7475.33333333333,1.509333022137392e-07
7476,1.483379152223244e-07
7476.66666666666,2.117006387243413e-07
7477.33333333333,1.107878542190595e-07
7478,2.286066903164298e-07
7478.66666666666,1.226864136505775e-07
7479.33333333333,2.354181851673016e-07
7480,1.635512165306161e-07
7480.66666666666,2.578433979191649e-07
7481.33333333333,1.588837483884899e-07
7482,1.055218866047392e-07
7482.66666666666,1.274953538347584e-07
7483.33333333333,1.791900431010036e-07
7484,2.063321219578599e-07
7484.66666666666,1.774090731081866e-07
7485.33333333333,1.448337455703497e-07
7486,2.164629542824198e-07
7486.66666666666,1.968924499045122e-07
7487.33333333333,2.600148783363735e-07
7488,2.040930648572035e-07
7488.66666666666,1.434834887247332e-07
7489.33333333333,1.090665270147643e-07
7490,1.682703376454973e-07
7490.66666666666,2.387343947936702e-07
7491.33333333333,1.733422784369137e-07
7492,1.271964136664909e-07
7492.66666666666,1.63711402685659e-07
7493.33333333333,1.502070317038472e-07
7494,1.948240380870187e-07
7494.66666666666,9.110033270831856e-08
7495.33333333333,2.785714777400535e-07
7496,2.014275799004759e-07
7496.66666666666,1.683203782501441e-07
7497.33333333333,2.215613018781789e-07
7498,1.55609706424338e-07
7498.66666666666,1.625332476715416e-07
7499.33333333333,2.131838599143766e-07
7500,1.792955993391612e-07
7500.66666666666,1.279191830466703e-07
7501.33333333333,2.642136758592198e-07
7502,1.946226370541589e-07
7502.66666666666,1.572594331296824e-07
7503.33333333333,1.554702395715283e-07
7504,2.754050416173286e-07
7504.66666666666,1.970558003902741e-07
7505.33333333333,1.842750570036897e-07
7506,2.768471325363085e-07
7506.66666666666,2.425966714652291e-07
7507.33333333333,1.720545678161227e-07
7508,1.778359791928429e-07
7508.66666666666,2.022165873767623e-07
7509.33333333333,1.893991141674178e-07
7510,1.676572097836002e-07
7510.66666666666,1.473330323698328e-07
7511.33333333333,1.718341508244393e-07
7512,1.996258559196535e-07
7512.66666666666,2.201354613352171e-07
7513.33333333333,1.864088498107345e-07
7514,1.503925599733436e-07
7514.66666666666,1.598872163012368e-07
7515.33333333333,1.523802256709722e-07
7516,1.545298592501637e-07
7516.66666666666,2.272578549634724e-07
7517.33333333333,8.03226081132903e-08
7518,1.958292069208925e-07
7518.66666666666,1.942379051859718e-07
7519.33333333333,1.875031265874398e-07
7520,1.895785190496756e-07
7520.66666666666,1.79568467417035e-07
7521.33333333333,1.731280620563879e-07
7522,1.35686738380601e-07
7522.66666666666,1.850012778338657e-07
7523.33333333333,1.823405913704619e-07
7524,2.29244410213141e-07
7524.66666666666,2.001283805889904e-07
7525.33333333333,1.306740162742887e-07
7526,1.809672387727505e-07
7526.66666666666,1.672459877200176e-07
7527.33333333333,1.659785310269241e-07
7528,2.475024665805343e-07
7528.66666666666,1.93960104398854e-07
7529.33333333333,2.309097410690396e-07
7530,1.954050557288099e-07
7530.66666666666,1.084207355005892e-07
7531.33333333333,1.817499081186628e-07
7532,1.417111277616082e-07
7532.66666666666,1.691322514116125e-07
7533.33333333333,2.165054004322026e-07
7534,1.435673223050642e-07
7534.66666666666,1.861135088327957e-07
7535.33333333333,1.559195015110734e-07
7536,1.963608083270424e-07
7536.66666666666,2.040804080510372e-07
7537.33333333333,1.554928054279724e-07
7538,2.005474329008807e-07
7538.66666666666,1.815508404437249e-07
7539.33333333333,1.960570613318891e-07
7540,1.420122811728878e-07
7540.66666666666,2.913760915904963e-07
7541.33333333333,2.494155573763413e-07
7542,1.738380333229331e-07
7542.66666666666,1.9929303480967e-07
7543.33333333333,1.821561657217994e-07
7544,1.935835443011136e-07
7544.66666666666,1.069031519398079e-07
7545.33333333333,1.01283071433563e-07
